,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,blueDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueChampions,redChampions,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueHasWukong,redHasWukong,blueHasNautilus,redHasNautilus,blueHasKaiSa,redHasKaisa,blueHasIrelia,redHasIrelia,blueHasSylas,redHasSylas
5822,4518409381,1,16,3,0,5,3,0,1,0,7.2,18891,52,681,2047,24.7,1691.1,14,2,7,10,1,0,0,6.8,16844,38,19.6,1623.0,"['Ashe', 'Ekko', 'Thresh', 'Camille', 'Rengar']","['TwistedFate', 'Darius', 'Nunu', 'Ezreal', 'Blitzcrank']",0.5172266377129195,0.5126921471162491,0.1268751897965381,0.099301548739751,False,False,False,False,False,False,False,False,False,False
5823,4521225915,0,15,1,0,1,1,0,1,0,6.8,17109,48,-3872,-3173,20.4,1405.5,18,4,9,9,0,0,0,7.6,20282,48,21.4,1792.7,"['Trundle', 'Nasus', 'Thresh', 'Sylas', 'Lucian']","['Syndra', 'Jax', 'Ezreal', 'Yuumi', 'Hecarim']",0.4769397396424401,0.5164808685398198,0.11092215811316936,0.14624962040692374,False,False,False,False,False,False,False,False,True,False
5824,4446116098,1,17,1,1,7,5,1,1,0,7.6,20568,56,1329,1625,21.8,1722.7,13,4,5,3,0,0,0,7.0,18943,73,20.7,1589.8,"['Ekko', 'Jax', 'Pantheon', 'Shyvana', 'Senna']","['Cassiopeia', 'Tryndamere', 'Evelynn', 'Ezreal', 'Yuumi']",0.5150536658322715,0.512803853399355,0.11879744913452775,0.11541654013564125,False,False,False,False,False,False,False,False,False,False
5825,4518127728,0,15,1,1,4,3,0,0,0,6.6,16079,60,-1784,-2938,19.8,1552.5,35,2,8,7,0,0,0,7.0,19017,48,22.7,1730.9,"['Kalista', 'Janna', 'Renekton', 'Evelynn', 'Tristana']","['Zoe', 'Yuumi', 'Sivir', 'Nidalee', 'Sett']",0.4995572962081483,0.5004980611820751,0.0969328879441239,0.10225731349326857,False,False,False,False,False,False,False,False,False,False
5826,4495179602,0,13,1,0,2,4,0,0,0,6.4,16214,55,-7911,-3435,16.7,1419.9,14,2,12,17,1,0,2,7.2,19649,48,22.3,2211.0,"['MasterYi', 'Taric', 'Gangplank', 'Xerath', 'Varus']","['Corki', 'Chogath', 'Senna', 'Nautilus', 'Kindred']",0.4877158777792768,0.4921495830056927,0.06071464723150116,0.08041299726692985,False,False,False,True,False,False,False,False,False,False
5827,4520400316,1,18,2,0,5,6,1,0,0,7.0,17963,40,828,-804,26.3,1661.0,101,4,4,3,0,0,0,7.2,18767,64,24.3,1578.2,"['Fiora', 'Sejuani', 'Cassiopeia', 'Vayne', 'Thresh']","['Yorick', 'Leona', 'Zed', 'Zac', 'Ziggs']",0.5055782557366618,0.5081534194550179,0.11037554408340926,0.058872355501568975,False,False,False,False,False,False,False,False,False,False
5828,4524014762,0,19,4,0,1,2,0,0,0,6.4,16295,44,-3418,-3733,21.1,1430.7,17,3,6,5,1,1,0,7.4,20028,72,23.4,1772.5,"['Gragas', 'TahmKench', 'MonkeyKing', 'TwistedFate', 'Senna']","['Yuumi', 'Lucian', 'Veigar', 'Graves', 'Aatrox']",0.5138119966040697,0.4853210533198907,0.09648749873468976,0.09994938758983704,True,False,False,False,False,False,False,False,False,False
5829,4482132906,1,17,5,1,9,7,0,0,0,7.0,18209,32,2522,2156,23.6,1664.6,21,5,3,3,1,0,0,6.6,16053,43,21.0,1412.4,"['Ekko', 'Rakan', 'Sett', 'Xayah', 'Kalista']","['Sylas', 'RekSai', 'Jhin', 'Yasuo', 'Nautilus']",0.5103962276200893,0.4928522091298213,0.14829436177750785,0.1148091912136856,False,False,False,True,False,False,False,False,False,True
5830,4520518114,0,18,0,0,4,8,0,1,0,6.4,17001,52,-2882,-1423,21.5,1531.6,14,6,10,14,1,0,0,6.8,18424,44,21.8,1819.8,"['Sett', 'Taliyah', 'Zed', 'RekSai', 'Leblanc']","['Renekton', 'Trundle', 'Diana', 'Maokai', 'Ezreal']",0.5071455589566904,0.4956126099142775,0.10746026925802206,0.1227654620913048,False,False,False,False,False,False,False,False,False,False
5831,4511949314,1,5,1,0,4,5,0,0,0,6.6,16539,52,-2714,-427,19.1,1483.4,18,0,8,11,0,1,0,6.8,16966,51,19.8,1754.8,"['Nautilus', 'Kaisa', 'Anivia', 'Jax', 'Ekko']","['Renekton', 'LeeSin', 'Varus', 'Karma', 'Akali']",0.4644596524770176,0.4867895064929778,0.13264500455511696,0.12772547828727604,False,False,True,False,True,False,False,False,False,False
5832,4508820253,1,16,3,1,6,2,1,0,0,7.0,18775,52,276,-106,23.1,1602.7,13,0,4,4,0,0,0,7.2,18881,56,23.9,1575.1,"['Akali', 'Nunu', 'Varus', 'MonkeyKing', 'Rakan']","['Pyke', 'Ezreal', 'Syndra', 'Graves', 'Sion']",0.518356164743479,0.4940066610049824,0.09177042210750076,0.14090494989371394,True,False,False,False,False,False,False,False,False,False
5833,4456615224,0,16,3,0,3,2,0,0,0,7.2,18436,53,-704,-1028,25.2,1563.1,16,1,5,4,1,0,0,7.4,19464,72,22.9,1633.5,"['Gragas', 'MissFortune', 'Yuumi', 'Fiora', 'Pantheon']","['Kalista', 'Janna', 'Thresh', 'Ezreal', 'Amumu']",0.494774662227969,0.5076655660480383,0.1279684178560583,0.15699969632553906,False,False,False,False,False,False,False,False,False,False
5834,4422263673,0,11,3,1,4,4,1,0,0,6.8,16890,56,-1210,-2064,19.3,1511.4,17,3,9,4,0,0,0,7.2,18954,52,21.3,1632.4,"['Thresh', 'Sejuani', 'Xayah', 'Xerath', 'Sylas']","['Morgana', 'MissFortune', 'Hecarim', 'Cassiopeia', 'Diana']",0.4913590510012632,0.5162934983870643,0.10525356817491648,0.1090393764551068,False,False,False,False,False,False,False,False,True,False
5835,4520495529,1,15,5,1,6,5,1,1,0,7.4,19425,54,1101,1147,26.3,1692.9,80,4,3,3,0,0,0,7.2,18278,49,24.2,1582.8,"['RekSai', 'Zed', 'Azir', 'Thresh', 'Cassiopeia']","['Ziggs', 'LeeSin', 'Irelia', 'Zyra', 'Maokai']",0.5139312959906555,0.4852837623924323,0.11412086243546918,0.1088571717785201,False,False,False,False,False,False,False,True,False,False
5836,4517796937,1,13,7,1,10,12,1,0,0,7.0,18635,59,371,514,18.4,1782.8,16,2,9,9,0,1,0,7.0,18121,35,21.9,1745.7,"['Pyke', 'Katarina', 'Rengar', 'Darius', 'Heimerdinger']","['TahmKench', 'LeeSin', 'Lissandra', 'Sett', 'Varus']",0.5052428309191468,0.4765718239875453,0.07350946452070048,0.13058001822046764,False,False,False,False,False,False,False,False,False,False
5837,4521686224,0,145,2,0,2,1,0,0,0,6.8,17156,44,-2226,-2642,21.9,1406.2,14,5,6,2,1,1,0,7.4,19798,59,23.8,1628.8,"['Warwick', 'Sett', 'Rakan', 'MissFortune', 'Galio']","['Janna', 'Twitch', 'Heimerdinger', 'Katarina', 'JarvanIV']",0.5015787829008655,0.5103126036496081,0.12549853224010524,0.06711205587610082,False,False,False,False,False,False,False,False,False,False
5838,4520004131,1,14,4,1,5,4,1,0,0,6.6,16411,54,-508,-1263,21.3,1588.5,35,1,5,5,0,0,0,7.0,17674,46,23.5,1639.3,"['Diana', 'Ezreal', 'Mordekaiser', 'Elise', 'Pyke']","['MissFortune', 'Kindred', 'Leblanc', 'Braum', 'Illaoi']",0.486846844498498,0.4959791543317492,0.13888045348719508,0.08794412389918008,False,False,False,False,False,False,False,False,False,False
5839,4523884002,0,17,0,0,1,2,0,0,0,6.6,16595,48,-2971,-1923,21.1,1397.6,138,1,7,7,1,0,0,7.2,18518,59,23.1,1694.7,"['Kaisa', 'LeeSin', 'Sylas', 'Gnar', 'Janna']","['Lulu', 'Yorick', 'Taliyah', 'Mordekaiser', 'Ezreal']",0.4883674855175128,0.4950623122246906,0.14003441643891082,0.09877517967405608,False,False,False,False,True,False,False,False,True,False
5840,4524469798,1,46,3,0,8,14,0,0,0,7.2,18746,48,734,1966,21.3,1689.8,13,1,6,9,0,0,0,6.4,16780,44,20.9,1616.4,"['Shen', 'Khazix', 'Sylas', 'MissFortune', 'Thresh']","['Fizz', 'Jax', 'Ezreal', 'LeeSin', 'Leona']",0.4936756628869027,0.4964364975657737,0.1610284441745116,0.1505213078246786,False,False,False,False,False,False,False,False,True,False
5841,4522236632,1,18,3,0,5,3,1,0,0,7.2,19103,80,956,2176,20.6,1653.5,16,6,7,5,0,0,0,6.6,16927,48,19.7,1557.9,"['MonkeyKing', 'Ekko', 'Lulu', 'Aphelios', 'Shyvana']","['Qiyana', 'RekSai', 'MissFortune', 'Akali', 'Sett']",0.5155485017810756,0.5176296525843127,0.12051827108006882,0.1440631642878834,True,False,False,False,False,False,False,False,False,False
5842,4523047693,0,17,5,1,7,9,0,0,0,7.0,17476,48,1840,-279,22.3,1684.7,38,3,3,1,1,0,0,6.8,17755,51,22.4,1500.7,"['Syndra', 'Alistar', 'Riven', 'Pantheon', 'Qiyana']","['LeeSin', 'Bard', 'TwistedFate', 'Darius', 'Ezreal']",0.5218583741458703,0.5059512865069182,0.08731653001315923,0.15467152545804233,False,False,False,False,False,False,False,False,False,False
5843,4511021907,0,38,5,0,4,4,0,0,0,7.2,18739,50,-2138,-990,21.9,1593.7,15,4,8,13,1,0,0,7.2,19729,52,25.4,1807.5,"['Varus', 'Graves', 'Vladimir', 'Riven', 'Bard']","['Ziggs', 'Thresh', 'Rengar', 'Gangplank', 'Irelia']",0.5127240852851449,0.4928432277734997,0.1075817390424132,0.10962648041299723,False,False,False,False,False,False,False,True,False,False
5844,4451654412,0,14,4,0,1,1,0,0,0,6.4,15565,40,-5403,-4604,21.5,1345.3,25,0,12,17,1,0,0,7.4,20169,50,23.2,1885.6,"['Zed', 'Sylas', 'Camille', 'Aphelios', 'Braum']","['Zoe', 'Rakan', 'Mordekaiser', 'LeeSin', 'Ziggs']",0.4954286174487826,0.4986975832939462,0.09907885413503392,0.10910011134730237,False,False,False,False,False,False,False,False,True,False
5845,4511234219,0,13,1,0,4,8,0,0,0,6.8,17610,48,-1763,-2184,20.5,1707.1,13,2,9,10,1,0,0,7.4,19794,56,23.6,1883.4,"['Pyke', 'Graves', 'Galio', 'Varus', 'Karma']","['Vladimir', 'Rengar', 'TwistedFate', 'TahmKench', 'Senna']",0.4940656347261364,0.51291130086132,0.09031278469480716,0.08820730843202754,False,False,False,False,False,False,False,False,False,False
5846,4523608047,0,16,1,0,4,2,0,0,0,7.0,18247,64,-294,321,21.2,1622.4,13,4,7,5,0,0,0,7.0,17926,40,20.5,1651.8,"['Yasuo', 'Katarina', 'Nami', 'Shyvana', 'Singed']","['Veigar', 'Yuumi', 'Camille', 'Ekko', 'Nunu']",0.5066757318156299,0.5144410250882746,0.06288085838647636,0.09610284441745116,False,False,False,False,False,False,False,False,False,False
5847,4520980725,1,13,3,1,16,26,1,0,0,7.0,17806,46,2806,-579,19.1,1977.6,11,3,7,11,0,0,0,7.2,18385,58,19.7,1697.0,"['Sion', 'Katarina', 'Shaco', 'Tristana', 'Lulu']","['Morgana', 'Sett', 'Blitzcrank', 'Draven', 'JarvanIV']",0.5062816971765792,0.5014034175464944,0.06496608968519081,0.11126632250227757,False,False,False,False,False,False,False,False,False,False
5848,4525247260,1,18,9,1,9,13,1,0,0,7.2,18412,48,3119,896,23.5,1746.1,44,2,1,1,0,1,0,7.0,17516,56,22.8,1434.2,"['Kalista', 'Leona', 'LeeSin', 'Zoe', 'Irelia']","['Illaoi', 'Azir', 'Trundle', 'Nautilus', 'Cassiopeia']",0.4887208488442331,0.4893689270302211,0.13649154772750274,0.07608057495697945,False,False,False,True,False,False,True,False,False,False
5849,4493967269,0,54,4,0,8,9,0,0,0,7.0,17876,44,-495,934,19.3,1635.5,16,2,7,7,1,0,0,6.6,16942,60,19.1,1685.0,"['Tristana', 'Graves', 'Shen', 'Viktor', 'Leona']","['Lulu', 'Kaisa', 'LeeSin', 'Sylas', 'Darius']",0.4944359463155596,0.4890654565764609,0.07148496811418159,0.14886122077133312,False,False,False,False,False,True,False,False,False,True
5850,4523611140,1,15,1,1,7,7,1,1,0,7.6,20228,71,2905,2774,23.8,1732.5,15,0,2,3,0,0,0,6.6,17454,52,22.2,1442.0,"['Ashe', 'Sett', 'Yasuo', 'Thresh', 'Karthus']","['MissFortune', 'Rengar', 'Zilean', 'Zed', 'Mordekaiser']",0.5066404906547323,0.5029921328675842,0.14576374126935926,0.10045551169146676,False,False,False,False,False,False,False,False,False,False
5851,4498878998,1,15,3,1,5,9,0,0,0,6.8,17744,68,-842,-711,22.8,1639.1,22,1,8,9,1,0,0,7.0,18455,44,23.9,1723.3,"['Kassadin', 'Sivir', 'Leona', 'Aatrox', 'Karthus']","['Fiddlesticks', 'Blitzcrank', 'RekSai', 'Morgana', 'Jhin']",0.4890851067859701,0.4869995241232948,0.07638424941795728,0.06719303573236157,False,False,False,False,False,False,False,False,False,False
5852,4524164148,1,14,4,1,4,5,0,1,1,7.0,18241,52,1881,635,21.3,1693.8,61,0,4,5,0,0,0,6.8,17606,47,22.4,1505.7,"['Kled', 'Elise', 'Katarina', 'Ashe', 'Sona']","['LeeSin', 'Shen', 'Vayne', 'Lulu', 'Neeko']",0.5271672470753253,0.4931593294820953,0.07452171272395991,0.10527381313898168,False,False,False,False,False,False,False,False,False,False
5853,4524951656,0,14,2,0,4,5,0,0,0,6.6,15976,44,-2883,-3312,18.4,1531.6,18,3,15,15,1,0,0,7.2,19288,48,19.4,1819.9,"['Yuumi', 'Gangplank', 'Kindred', 'Lucian', 'Taliyah']","['Sett', 'Qiyana', 'Karthus', 'Ezreal', 'Sona']",0.4785972512418561,0.5257681140931599,0.07668792387893511,0.13800992003239196,False,False,False,False,False,False,False,False,False,False
5854,4519000412,0,40,2,0,1,0,0,0,0,6.0,14201,30,-5394,-5037,17.1,1230.0,18,16,7,8,1,1,0,7.2,19238,54,24.6,1769.4,"['Illaoi', 'Janna', 'RekSai', 'Draven', 'Zilean']","['MissFortune', 'Yasuo', 'Nunu', 'Thresh', 'Vayne']",0.5191998128214216,0.5140652199099363,0.0785302156088673,0.1395282923372811,False,False,False,False,False,False,False,False,False,False
5855,4519887278,0,76,1,0,4,5,0,1,0,6.6,16348,47,-4432,-3639,21.7,1537.3,14,2,11,16,1,0,0,7.4,19987,80,22.6,1980.5,"['Varus', 'Warwick', 'Thresh', 'Kayle', 'Ziggs']","['Sett', 'Skarner', 'MonkeyKing', 'Aphelios', 'Ekko']",0.4952600107439566,0.5067953966378336,0.09426055268751896,0.14272699665958094,False,True,False,False,False,False,False,False,False,False
5856,4516971846,0,15,4,0,1,2,0,0,0,6.8,17168,40,52,-934,26.2,1519.6,15,3,3,2,0,1,0,7.0,18102,47,24.6,1514.4,"['Taliyah', 'Ziggs', 'Caitlyn', 'Morgana', 'Gangplank']","['Kalista', 'RekSai', 'Qiyana', 'Thresh', 'Vladimir']",0.4888701139536179,0.5209757071976511,0.057090798663832376,0.13616762830245974,False,False,False,False,False,False,False,False,False,False
5857,4423842693,1,19,5,0,7,7,0,1,0,6.6,16943,43,1835,393,20.6,1718.4,17,1,6,5,1,0,0,6.6,16550,47,21.7,1534.9,"['TwistedFate', 'MissFortune', 'Nautilus', 'Elise', 'Fiora']","['Vladimir', 'LeeSin', 'Lucian', 'Sylas', 'Braum']",0.50658724054727,0.4785317004721761,0.13881971859499947,0.12934507541249113,False,False,True,False,False,False,False,False,False,True
5858,4494910229,1,13,2,1,4,8,0,0,0,6.6,16458,52,173,461,21.3,1613.5,18,0,6,11,1,0,0,6.4,15997,52,19.6,1596.2,"['Nocturne', 'Shaco', 'Ahri', 'Twitch', 'Sona']","['Graves', 'Braum', 'Ryze', 'Kled', 'Aphelios']",0.511310376392524,0.4897694383865504,0.028930053649154776,0.08298410770320883,False,False,False,False,False,False,False,False,False,False
5859,4494910651,0,17,2,0,2,1,0,0,0,6.6,16832,47,-1957,422,21.0,1465.8,18,7,5,7,1,0,1,6.6,16410,39,20.9,1661.5,"['Sett', 'Taliyah', 'Yuumi', 'Ezreal', 'Leblanc']","['Kled', 'Elise', 'MissFortune', 'Thresh', 'Zoe']",0.4900732096153234,0.5099622757654912,0.15106792185443868,0.15513715963154165,False,False,False,False,False,False,False,False,False,False
5860,4436906182,1,13,1,1,4,5,0,0,0,6.8,16822,41,-1633,-2918,23.5,1542.0,17,2,6,5,0,1,0,7.4,19740,52,25.3,1705.3,"['Blitzcrank', 'Riven', 'Graves', 'Leblanc', 'Lucian']","['Karthus', 'Sett', 'Ezreal', 'Gangplank', 'Pyke']",0.4969993328801219,0.4920472240813746,0.08745824476161554,0.15169551574045956,False,False,False,False,False,False,False,False,False,False
5861,4523647103,1,15,2,1,9,8,0,0,0,7.2,19442,53,2635,2531,22.0,1813.0,11,1,6,4,0,0,0,6.6,16911,32,19.5,1549.5,"['Renekton', 'Rakan', 'LeeSin', 'Sylas', 'Syndra']","['Sivir', 'Yasuo', 'Karma', 'Shaco', 'Malphite']",0.4982357565728467,0.4834764813354218,0.15803218949286366,0.06126126126126126,False,False,False,False,False,False,False,False,True,False
5862,4492589905,1,48,2,0,1,1,1,0,0,6.8,18281,64,-326,-294,24.9,1511.9,13,0,3,3,0,1,0,7.4,18575,53,22.8,1544.5,"['Draven', 'Khazix', 'Leona', 'Shen', 'Viktor']","['Taric', 'Aatrox', 'Elise', 'Kennen', 'Ezreal']",0.5008395630332891,0.5115798751692227,0.07735600769308634,0.12232007288187065,False,False,False,False,False,False,False,False,False,False
5863,4524762045,1,33,0,1,9,10,1,0,0,7.0,18332,42,3157,1899,20.7,1710.1,16,5,1,0,0,0,0,6.4,16433,35,23.9,1394.4,"['Syndra', 'Qiyana', 'Yorick', 'Gragas', 'Nami']","['Shaco', 'Orianna', 'Gnar', 'Ezreal', 'Sett']",0.5119268872244894,0.4934946093081594,0.0839356210142727,0.12292742180382628,False,False,False,False,False,False,False,False,False,False
5864,4500567604,1,16,5,1,5,4,0,0,0,7.0,17807,40,-386,-775,22.5,1583.2,17,2,4,4,0,0,0,7.0,18582,66,24.4,1621.8,"['Soraka', 'Senna', 'Kassadin', 'Zac', 'Cassiopeia']","['Karthus', 'Vladimir', 'Lucian', 'Jayce', 'Lulu']",0.5058899308356876,0.4822939378090511,0.09166919728717482,0.0911630731855451,False,False,False,False,False,False,False,False,False,False
5865,4495292630,1,13,4,1,3,4,0,1,0,6.6,16413,44,-1685,-2902,20.9,1508.8,19,4,7,6,0,0,0,7.4,19315,55,23.5,1677.3,"['Elise', 'Taliyah', 'Camille', 'Sona', 'Ezreal']","['MissFortune', 'Sett', 'Ekko', 'Syndra', 'Renekton']",0.5114852602187989,0.5078310767771284,0.12080170057698147,0.19394675574450854,False,False,False,False,False,False,False,False,False,False
5866,4502360734,1,14,2,1,3,3,0,0,0,7.2,18235,60,1962,730,24.7,1621.3,15,3,3,6,0,1,0,6.8,17505,39,21.2,1425.1,"['Morgana', 'MissFortune', 'Irelia', 'Akali', 'Fiddlesticks']","['Zac', 'Katarina', 'Rakan', 'Ezreal', 'Singed']",0.4639121605179081,0.5140080546567719,0.10535479299524242,0.10968721530519283,False,False,False,False,False,False,True,False,False,False
5867,4511778720,1,16,1,1,8,10,0,1,0,7.0,19249,44,2298,1572,22.3,1730.0,13,1,2,0,1,0,0,7.0,17677,64,24.8,1500.2,"['Jinx', 'Rumble', 'Lulu', 'Jax', 'Renekton']","['Viktor', 'Rakan', 'Olaf', 'Sett', 'Varus']",0.519812484224045,0.505954352895634,0.08278165806255693,0.11586192934507546,False,False,False,False,False,False,False,False,False,False
5868,4521806282,1,16,0,1,8,4,0,0,0,7.0,18842,52,588,1104,21.3,1681.8,12,0,6,7,1,0,0,7.0,17738,45,23.2,1623.0,"['Lulu', 'Graves', 'Ezreal', 'Diana', 'Irelia']","['LeeSin', 'Thresh', 'Varus', 'Sylas', 'Ryze']",0.4991854297617643,0.4834514876307112,0.1355805243445693,0.1586800283429497,False,False,False,False,False,False,True,False,False,True
5869,4423897951,0,21,3,1,9,13,0,0,0,6.6,17099,31,-2880,-2174,19.0,1716.3,15,4,13,11,0,0,0,7.0,19273,48,21.3,2004.3,"['Gangplank', 'Sylas', 'MissFortune', 'Leona', 'Gragas']","['Aatrox', 'Lucian', 'Swain', 'Graves', 'TwistedFate']",0.4868509417166812,0.4917729449548591,0.12197590849276245,0.07891486992610589,False,False,False,False,False,False,False,False,True,False
5870,4485735117,1,19,6,0,4,4,0,1,0,7.0,18317,63,-1071,-120,21.4,1552.2,30,10,5,7,1,0,0,7.2,18437,64,24.6,1659.3,"['Skarner', 'Jax', 'Pyke', 'Ahri', 'Heimerdinger']","['Zoe', 'Kalista', 'Alistar', 'Sett', 'MasterYi']",0.5160892321448411,0.4865059119250898,0.060309747950197376,0.1079663933596518,False,False,False,False,False,False,False,False,False,False
5871,4518381780,0,14,1,0,8,10,1,0,0,7.0,17910,44,-1001,-825,20.5,1699.1,15,3,10,6,0,0,0,7.2,18735,52,22.5,1799.2,"['Thresh', 'MissFortune', 'Tryndamere', 'Nunu', 'Corki']","['Elise', 'Zed', 'Nautilus', 'Singed', 'Kalista']",0.5165806924104726,0.5010242117931551,0.11675270776394372,0.11438404696831665,False,False,False,True,False,False,False,False,False,False
5872,4467510669,1,19,4,1,9,10,0,0,0,7.0,18073,41,1253,-235,22.0,1755.6,16,7,7,4,0,0,0,7.0,18308,68,19.1,1630.3,"['Thresh', 'Xayah', 'Garen', 'Elise', 'Syndra']","['MonkeyKing', 'Karthus', 'MissFortune', 'Nautilus', 'Katarina']",0.5048104964671685,0.5164716931546927,0.13726085636198,0.1400749063670412,False,True,False,True,False,False,False,False,False,False
5873,4519411417,1,14,1,0,9,12,0,0,0,7.2,18731,34,887,346,22.5,1735.9,14,1,6,2,0,0,0,6.8,18385,54,23.7,1647.2,"['Thresh', 'Syndra', 'Elise', 'Aatrox', 'Cassiopeia']","['Riven', 'Olaf', 'Kaisa', 'Nautilus', 'Tristana']",0.5046429376176927,0.4875722177069381,0.16272902115598745,0.1084927624253467,False,False,False,True,False,True,False,False,False,False
5874,4480113908,0,18,2,1,12,10,0,0,0,7.2,18593,42,702,4,21.6,1884.9,19,3,11,12,1,0,0,7.0,18589,54,18.2,1814.7,"['Renekton', 'Yasuo', 'Ekko', 'MissFortune', 'Blitzcrank']","['Kalista', 'Sett', 'Sylas', 'Senna', 'Karthus']",0.5022196977239168,0.5004491049620523,0.14699868407733574,0.16200020244964067,False,False,False,False,False,False,False,False,False,True
5875,4500843362,1,14,3,1,4,6,0,0,0,6.8,17024,32,-1443,-1629,20.1,1526.0,16,2,6,9,1,0,0,7.4,18653,74,21.2,1670.3,"['Pyke', 'MonkeyKing', 'Lucian', 'Senna', 'Elise']","['Kalista', 'TahmKench', 'Mordekaiser', 'Olaf', 'Orianna']",0.5050031311740121,0.4858795016025416,0.13614738333839455,0.08130377568579816,True,False,False,False,False,False,False,False,False,False
5876,4473499451,1,18,5,1,9,10,0,0,0,7.2,19026,49,3113,2284,24.4,1830.7,17,5,4,3,1,0,0,6.4,16742,48,21.3,1519.4,"['Leona', 'Talon', 'Aatrox', 'Ezreal', 'Elise']","['Rakan', 'Xayah', 'Gragas', 'Sett', 'Jax']",0.4965827557318842,0.5082077520679424,0.13475048081789656,0.12209737827715356,False,False,False,False,False,False,False,False,False,False
5877,4521425528,0,15,3,1,7,9,1,0,0,6.2,15411,52,-2151,-852,17.1,1536.3,16,1,11,9,0,0,0,6.4,16263,43,19.9,1751.4,"['Lucian', 'MonkeyKing', 'Lulu', 'Sion', 'Leblanc']","['Trundle', 'Sejuani', 'Ezreal', 'Renekton', 'Syndra']",0.5025494122675755,0.4923208776229519,0.09355197894523737,0.13256402469885614,True,False,False,False,False,False,False,False,False,False
5878,4496874595,0,15,1,1,7,8,0,0,0,7.2,19187,47,204,-344,23.6,1754.3,13,4,9,7,1,0,0,7.2,19531,43,23.7,1733.9,"['Garen', 'Jhin', 'Pantheon', 'Leona', 'Sylas']","['RekSai', 'Jayce', 'Neeko', 'Kaisa', 'Lucian']",0.4893578521446192,0.4640029032776058,0.0819516145358842,0.09735803218949286,False,False,False,False,False,True,False,False,True,False
5879,4513961751,1,15,3,1,10,14,1,0,0,7.0,17991,60,710,288,21.3,1851.3,17,1,9,13,0,0,0,6.8,17703,56,19.1,1780.3,"['Nami', 'Kaisa', 'Syndra', 'Rumble', 'Khazix']","['Rakan', 'Leblanc', 'Lucian', 'Kindred', 'Garen']",0.4982593108973023,0.4900458798270583,0.11796740560785506,0.07719404798056484,False,False,False,False,True,False,False,False,False,False
5880,4522165708,1,14,2,1,6,5,0,0,0,6.8,16789,45,-483,320,19.7,1591.3,16,2,8,7,0,1,0,6.6,16469,44,18.7,1639.6,"['Karthus', 'Renekton', 'Taliyah', 'Senna', 'Veigar']","['Kalista', 'LeeSin', 'Lulu', 'Sylas', 'Kennen']",0.5034848528466794,0.505861096184875,0.09733778722542767,0.1337787225427675,False,False,False,False,False,False,False,False,False,True
5881,4491875550,1,38,1,1,7,4,1,0,0,7.0,18407,61,-643,508,19.9,1660.5,17,3,5,5,0,1,1,6.8,17899,46,24.1,1724.8,"['MissFortune', 'Bard', 'Camille', 'Shyvana', 'AurelionSol']","['Sion', 'Lucian', 'LeeSin', 'Thresh', 'Syndra']",0.5218399755072431,0.4869882376929626,0.10569895738435063,0.1639032290717684,False,False,False,False,False,False,False,False,False,False
5882,4484202085,0,41,3,1,9,13,1,0,0,6.8,16803,38,436,338,19.9,1764.1,18,5,9,11,0,0,0,6.4,16465,33,20.7,1720.5,"['Orianna', 'Shen', 'Senna', 'Gragas', 'Jhin']","['Veigar', 'Aatrox', 'LeeSin', 'Kalista', 'Nami']",0.4961209495833725,0.4848110037648546,0.08885514728211356,0.12537706245571414,False,False,False,False,False,False,False,False,False,False
5883,4477061244,1,13,2,1,9,8,0,0,0,7.2,19783,60,2005,2005,21.2,1856.4,12,1,5,7,0,0,0,7.2,17778,44,23.6,1655.9,"['Kaisa', 'Cassiopeia', 'Rengar', 'Pyke', 'Aatrox']","['Kled', 'Kalista', 'JarvanIV', 'Poppy', 'Malphite']",0.4894125679940428,0.4949326720013625,0.12175321388804534,0.08089887640449438,False,False,False,False,True,False,False,False,False,False
5884,4509467207,1,19,2,0,4,3,0,0,0,6.8,17603,51,192,88,22.5,1558.8,45,4,4,7,1,1,0,6.6,17515,46,24.1,1539.6,"['Riven', 'Gragas', 'Tryndamere', 'Janna', 'Draven']","['Shen', 'Graves', 'Syndra', 'Nautilus', 'Diana']",0.5202086317275072,0.4968101839998434,0.07873266524951919,0.12325134122886933,False,False,False,True,False,False,False,False,False,False
5885,4463147006,1,18,1,0,4,3,1,0,0,6.4,16664,40,-675,-2016,18.7,1472.2,77,1,5,5,0,0,0,7.2,18680,52,18.5,1539.7,"['Kalista', 'Sett', 'Zac', 'Zoe', 'Zilean']","['Zyra', 'Varus', 'LeeSin', 'Sylas', 'Poppy']",0.4992101792709086,0.4857969266253573,0.12306913655228265,0.1135337584775787,False,False,False,False,False,False,False,False,False,True
