gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
4498093464,0,16,0,0,3,4,0,0,0,6.6,16967,52,-2491,-1771,18.2,1453.5,11,3,5,5,1,0,0,7.2,18738,55,24.1,1702.6
4494603900,0,20,5,1,2,1,0,1,0,6.8,17234,48,-2406,-2686,23.9,1475.2,16,2,7,8,1,0,0,7.2,19920,72,21.8,1715.8
4518160396,1,12,3,1,3,4,1,0,0,6.6,16834,55,-2546,-2542,18.4,1432.3,14,3,5,5,0,1,0,7.6,19376,70,24.3,1686.9
4502442635,0,16,3,1,6,8,0,0,0,6.4,15995,36,237,-1307,17.8,1589.0,38,3,5,5,1,0,0,7.0,17302,44,20.2,1565.3
4426899779,1,17,6,0,12,11,0,0,0,6.8,16592,46,411,1075,17.9,1802.8,25,4,7,11,1,1,1,6.2,15517,34,17.6,1761.7
4515649293,1,13,1,1,4,8,0,0,0,6.4,15672,46,-1702,-1490,19.3,1535.2,15,1,8,13,1,0,0,6.6,17162,44,19.1,1705.4
4525051331,1,15,5,0,8,12,1,0,0,6.8,18073,43,2170,1383,23.7,1730.6,14,2,4,5,0,0,0,6.4,16690,44,21.8,1513.6
4486777926,0,18,4,1,6,8,0,0,0,7.0,17373,55,-2064,-2639,19.3,1538.0,36,5,6,5,0,0,0,7.6,20012,60,24.2,1744.4
4496990681,0,16,6,0,4,7,1,0,0,6.6,16496,40,-733,-784,22.5,1537.6,15,1,5,6,0,0,0,6.6,17280,52,20.1,1610.9
4517750009,1,12,2,1,6,9,1,0,0,7.2,17824,48,683,-208,23.5,1681.5,15,0,7,12,0,1,0,6.8,18032,48,17.9,1613.2
4506462868,1,23,3,0,4,5,0,0,0,7.0,18063,51,-946,630,21.0,1536.4,19,4,6,8,1,0,0,6.8,17433,40,22.9,1631.0
4508715619,0,17,3,1,5,3,0,0,0,7.0,18624,65,512,858,20.5,1619.9,14,6,4,4,0,0,0,6.8,17766,61,21.8,1568.7
4452404347,1,17,1,0,12,7,0,0,0,7.6,20178,46,686,765,18.9,1753.9,27,2,7,7,0,0,0,7.0,19413,63,20.8,1685.3
4517523977,0,13,0,0,8,5,0,1,0,6.8,17736,42,-1611,-1624,18.0,1678.1,13,3,10,13,1,0,0,7.4,19360,53,18.8,1839.2
4515520189,1,38,5,0,11,10,0,0,0,7.0,18112,34,811,376,23.2,1781.9,15,13,8,14,0,0,0,7.0,17736,40,22.2,1700.8
4524400852,1,15,3,1,14,14,1,1,1,7.4,20604,57,5263,3213,25.0,2192.7,22,3,8,11,0,0,0,7.0,17391,51,17.4,1666.4
4489597845,0,14,2,0,6,3,0,0,0,7.0,19161,60,-249,1420,23.1,1662.1,16,4,7,6,1,0,0,6.8,17741,60,20.3,1687.0
4472951560,1,21,4,0,13,16,1,0,0,7.2,18655,39,2819,1294,22.5,1986.5,14,4,8,8,0,0,0,6.8,17361,44,21.0,1704.6
4521903062,1,41,1,1,8,7,0,0,0,7.2,18748,48,87,435,19.7,1720.8,12,1,8,5,0,0,0,7.0,18313,47,22.2,1712.1
4510868167,0,142,4,0,1,0,1,0,0,6.6,16334,48,-3839,-3318,22.0,1363.1,39,2,8,7,0,1,0,7.4,19652,55,23.3,1747.0
4459302014,1,13,4,1,10,10,0,0,0,7.2,18890,48,2824,1346,22.9,1858.8,15,2,5,3,0,0,0,6.8,17544,44,21.4,1576.4
4468404862,0,24,3,0,5,8,1,0,0,6.6,17549,60,-2159,-1280,18.6,1517.3,15,1,7,9,0,0,0,7.2,18829,47,22.7,1733.2
4522853770,1,42,3,0,6,5,0,0,0,7.4,19429,56,326,1163,25.0,1718.8,16,14,6,6,0,0,0,7.2,18266,72,21.9,1686.2
4506557116,0,20,1,0,6,8,0,0,0,6.4,15296,50,-4775,-4080,17.1,1551.1,13,4,12,12,1,0,0,7.4,19376,52,23.7,2028.6
4472443604,0,16,3,0,5,8,0,0,0,6.4,15825,35,-3811,-3107,21.4,1564.2,14,2,13,12,1,0,0,7.2,18932,59,21.0,1945.3
4522164881,0,42,2,1,5,1,1,0,0,7.2,18429,72,896,1396,18.7,1562.0,17,2,3,2,0,0,0,6.6,17033,54,22.7,1472.4
4469947346,1,14,2,0,5,8,0,0,0,6.6,16572,45,-1218,-1528,19.7,1557.7,16,2,6,11,1,1,0,7.0,18100,64,23.9,1679.5
4498876812,0,16,0,0,3,1,0,0,0,6.6,16533,52,-3089,-2151,19.5,1468.9,14,2,10,16,1,0,0,7.0,18684,48,21.9,1777.8
4515228681,0,17,3,0,1,1,0,0,0,6.8,17522,49,-1277,-1357,24.5,1475.8,20,3,5,9,1,1,0,7.2,18879,60,22.3,1603.5
4500634961,1,35,3,1,14,20,1,0,0,7.4,20153,51,5885,4694,22.9,2002.8,22,1,3,3,0,0,0,6.2,15459,60,16.0,1414.3
4477238060,1,29,10,1,13,18,0,1,2,7.4,19473,40,8977,5411,25.7,2221.2,61,1,2,3,0,0,0,6.0,14062,52,16.1,1323.5
4465222745,1,14,2,0,4,9,0,0,0,7.0,17780,54,-1050,522,21.5,1585.8,13,0,6,10,0,0,0,6.8,17258,52,21.3,1690.8
4481698613,0,17,1,1,5,1,0,0,0,7.2,19122,64,-1599,332,23.7,1610.9,13,2,5,3,1,1,1,7.2,18790,60,24.8,1770.8
4438293749,1,14,1,0,4,4,0,0,0,7.2,18597,56,-758,313,22.2,1538.1,15,1,7,5,0,0,0,7.2,18284,51,19.4,1613.9
4454098285,0,14,0,0,2,5,0,0,0,7.0,17305,52,-1413,-729,22.2,1468.0,10,0,4,7,0,1,0,7.2,18034,60,23.4,1609.3
4440743974,1,15,2,1,11,9,1,1,0,7.4,19524,40,1011,480,22.6,1850.4,17,2,10,12,0,0,0,7.2,19044,52,18.7,1749.3
4520357816,0,16,1,1,7,2,0,0,0,7.0,17640,38,428,1015,21.9,1591.1,13,1,4,5,1,0,0,6.6,16625,45,23.4,1548.3
4461216989,1,37,4,1,8,12,0,0,0,7.2,18170,56,3206,1437,25.0,1834.0,19,3,4,7,0,0,0,6.6,16733,63,18.0,1513.4
4524629083,1,17,1,1,8,11,1,0,0,7.2,18943,65,2135,1653,19.7,1700.8,17,2,4,3,0,0,0,6.8,17290,40,20.5,1487.3
4517934723,0,38,3,0,8,6,0,0,0,7.2,18264,36,-1302,73,21.7,1676.0,146,3,12,8,1,0,0,7.0,18191,36,19.9,1806.2
4523059751,1,15,3,0,4,3,0,0,0,7.4,19026,51,565,275,26.6,1666.9,19,4,4,5,1,0,0,7.2,18751,56,23.8,1610.4
4515840054,1,39,3,1,7,7,0,0,0,7.8,20856,81,1958,3140,21.7,1777.1,17,7,4,6,1,0,0,6.8,17716,49,23.9,1581.3
4465445670,0,14,4,1,9,5,0,0,0,7.2,18937,46,4257,2902,23.6,1777.3,14,3,1,1,0,0,0,6.4,16035,53,20.4,1351.6
4524597902,1,15,1,1,10,13,1,0,0,6.6,16663,44,1674,-648,19.0,1821.7,17,2,9,7,0,0,0,7.0,17311,36,19.2,1654.3
4433180879,1,38,2,0,5,6,1,0,0,7.0,17993,52,-928,-1753,20.9,1540.8,19,2,7,3,0,0,0,7.4,19746,56,23.7,1633.6
4486514272,0,17,1,1,7,10,0,0,0,6.4,16497,44,-75,144,21.8,1636.0,14,2,6,8,0,0,0,6.8,16353,40,20.7,1643.5
4521693462,0,13,0,0,1,1,0,0,0,6.6,16162,39,-4046,-2777,20.2,1314.1,13,0,8,5,0,1,0,7.2,18939,52,21.4,1718.7
4487298777,0,13,7,0,2,3,0,0,0,6.8,16225,39,-4138,-3792,19.5,1386.0,40,3,9,7,0,1,0,7.4,20017,52,22.9,1799.8
4515568453,0,15,1,0,8,6,0,0,0,6.8,17109,57,-3535,-1199,17.2,1599.5,11,0,10,13,1,0,1,7.2,18308,44,22.0,1953.0
4458587612,0,13,2,0,2,1,0,0,0,6.6,16650,48,-4719,-2129,20.2,1444.2,18,1,9,10,1,0,1,7.0,18779,48,22.5,1916.1
4518705910,1,16,3,0,13,16,1,1,1,7.4,20117,43,5900,5188,22.6,2012.5,16,2,3,8,0,0,0,6.2,14929,45,17.9,1422.5
4482429113,0,17,3,1,6,5,1,0,0,7.0,19007,56,1818,1992,22.7,1654.2,19,2,2,0,0,0,0,6.6,17015,44,23.4,1472.4
4520529503,1,12,2,0,1,1,0,0,0,6.4,17306,50,-3461,-1353,22.9,1394.3,17,3,4,6,1,1,1,7.0,18659,60,24.4,1740.4
4499941811,1,11,1,1,8,6,1,0,0,6.6,16495,41,-1521,-2096,21.5,1683.6,18,3,11,12,0,0,0,7.0,18591,51,21.5,1835.7
4471276142,1,11,3,1,9,14,1,0,0,7.0,17645,38,1328,1043,19.9,1763.1,16,0,7,7,0,0,0,6.6,16602,56,18.8,1630.3
4507014159,1,17,3,0,9,12,0,0,0,6.6,16518,34,911,-276,18.1,1676.5,20,5,6,4,1,0,0,6.8,16794,50,18.2,1585.4
4495813537,1,16,4,1,8,9,0,1,0,7.2,19477,55,2111,1390,23.3,1800.1,16,6,4,5,1,0,0,6.8,18087,71,22.8,1589.0
4494408624,1,42,5,0,13,14,0,0,0,7.0,18977,45,935,2197,20.1,1958.0,13,3,13,14,0,0,0,6.6,16780,32,17.9,1864.5
4521989550,0,13,2,0,4,2,0,0,0,6.6,16999,40,-3032,-2816,21.4,1477.4,37,3,10,11,1,1,0,7.2,19815,52,21.5,1780.6
4520787933,1,22,7,1,8,11,1,0,0,7.0,17738,61,-425,-1057,20.2,1752.5,17,8,7,6,0,0,0,7.0,18795,54,26.4,1795.0
4458756399,1,24,6,0,10,7,0,0,0,7.2,19831,52,2365,2052,24.0,1928.0,41,2,8,8,0,0,0,7.0,17779,40,21.1,1691.5
4500392073,1,90,7,0,7,5,1,0,0,7.4,20365,59,3140,3364,23.3,1792.9,16,5,4,4,0,1,0,6.6,17001,52,20.1,1478.9
4517787854,1,15,4,0,5,6,0,0,0,6.8,17843,43,-779,-1837,21.5,1598.8,29,3,5,3,0,0,0,7.4,19680,71,23.5,1676.7
4525240556,1,15,1,1,10,5,1,0,0,7.2,18566,62,1690,1316,20.0,1721.4,38,2,7,9,0,0,0,6.8,17250,42,16.2,1552.4
4516127508,1,39,3,0,6,6,1,1,0,6.8,18168,68,1433,522,18.8,1589.7,18,2,2,1,0,0,0,6.8,17646,51,21.5,1446.4
4517940231,1,18,4,0,7,16,1,0,1,7.0,18188,53,3466,1525,25.3,1853.9,25,2,4,2,0,1,0,6.6,16663,42,22.2,1507.3
4503044010,1,21,2,1,10,14,1,1,0,6.8,17869,42,1947,136,21.2,1813.2,22,5,4,3,0,0,0,6.6,17733,49,21.9,1618.5
4480429391,1,14,1,1,13,11,1,1,1,7.2,20346,48,6624,4865,24.6,2138.2,14,2,2,4,0,0,0,6.2,15481,51,18.5,1475.8
4503648979,1,20,5,1,8,7,1,0,0,7.2,17776,55,2659,2757,19.4,1701.1,39,2,2,2,0,0,0,6.0,15019,37,20.1,1435.2
4524341789,1,15,7,1,11,12,1,0,1,7.4,19702,52,6275,4789,22.1,2020.6,15,0,3,2,0,0,0,6.2,14913,40,18.7,1393.1
4521194149,1,18,3,1,9,6,1,1,0,7.2,19727,68,1369,2756,20.8,1767.3,19,3,6,7,0,0,0,6.6,16971,48,21.6,1630.4
4517064230,1,13,2,1,9,10,0,1,0,6.8,17424,40,422,-308,18.3,1698.3,15,2,7,6,1,0,0,7.0,17732,64,20.0,1656.1
4521349358,0,12,1,0,4,4,0,0,0,7.0,18041,56,-2281,-42,21.6,1513.9,16,2,7,8,1,0,0,7.0,18083,48,24.4,1742.0
4519052446,1,36,7,1,10,11,1,1,0,7.6,19522,47,1722,1514,23.2,1813.2,20,5,6,8,0,0,0,7.2,18008,44,21.1,1641.0
4473786370,0,19,4,0,4,6,1,0,0,6.6,17723,71,-1595,-1648,18.6,1586.7,21,1,4,4,0,0,0,7.2,19371,64,25.3,1746.2
4485591192,1,17,6,0,4,6,1,0,0,6.8,17539,52,-730,-251,22.2,1593.1,19,1,6,7,0,0,0,7.0,17790,64,21.3,1666.1
4509007045,1,23,4,1,8,9,0,1,0,6.8,17779,52,-1168,-674,21.2,1761.0,55,2,9,17,1,0,0,7.2,18453,54,22.9,1877.8
4523507519,1,14,4,1,9,14,0,0,0,7.0,18537,40,2546,1928,20.8,1749.5,15,2,4,2,0,0,0,6.6,16609,50,21.1,1494.9
4459277927,0,35,1,0,5,6,0,0,0,7.4,19157,44,-839,-833,22.8,1623.0,16,4,6,3,1,1,0,7.4,19990,88,23.9,1706.9
4485957777,0,18,2,0,3,1,0,0,0,6.8,16623,48,-2317,-1330,23.0,1449.6,17,4,8,11,1,1,0,7.0,17953,44,22.3,1681.3
4461961055,0,20,6,1,6,7,0,1,0,6.8,17798,44,-904,-178,21.6,1600.8,86,6,5,4,0,0,0,7.0,17976,47,25.7,1691.2
4454039126,0,18,4,0,7,9,0,0,0,6.8,17782,36,-673,568,22.4,1692.3,44,6,10,13,1,0,0,7.0,17214,42,19.9,1759.6
4480259472,1,34,18,1,9,9,1,0,0,7.6,19955,68,4444,2813,23.9,1946.2,39,1,4,3,0,0,0,6.6,17142,48,20.9,1501.8
4479666137,0,14,0,0,7,6,0,0,0,7.0,17266,43,-1243,-604,22.9,1648.2,67,1,6,15,0,0,0,7.0,17870,56,19.4,1772.5
4513258080,1,14,5,1,5,5,0,1,0,7.0,17700,39,-2078,-1506,21.8,1559.2,20,5,9,6,0,0,0,7.6,19206,51,20.5,1767.0
4516357947,0,17,3,1,8,12,1,0,1,6.6,15979,48,-952,-1337,19.4,1726.8,19,1,9,7,0,1,0,6.6,17316,55,21.4,1822.0
4503839400,0,18,1,0,5,4,0,0,0,6.6,16733,56,-2132,-1088,19.5,1516.7,17,3,9,7,0,0,0,7.0,17821,42,21.5,1729.9
4463214221,0,20,1,0,5,10,1,0,0,6.8,17480,68,-1015,-1395,20.3,1584.7,13,6,5,9,0,1,0,7.2,18875,52,25.6,1686.2
4489499692,0,19,3,1,7,8,0,1,0,7.2,18737,44,517,585,20.4,1633.3,16,3,4,4,1,0,0,6.8,18152,60,23.4,1581.6
4518416008,1,19,2,0,5,6,0,0,0,6.8,17171,45,-2222,-1252,22.0,1603.2,15,1,9,10,1,0,0,7.0,18423,40,22.5,1825.4
4525236524,1,14,2,0,5,3,1,0,0,7.0,18318,52,-208,-353,21.6,1576.2,14,4,6,5,0,0,0,7.0,18671,48,22.1,1597.0
4449091810,0,53,1,0,3,4,0,0,0,6.8,17146,49,-2513,-3419,20.0,1474.9,15,0,6,5,0,0,0,7.4,20565,70,24.6,1726.2
4495119818,1,18,1,1,4,9,0,1,0,6.8,17336,57,-601,-1965,21.5,1540.5,16,1,4,5,1,0,0,7.2,19301,71,24.9,1600.6
4521615656,1,14,0,0,7,4,1,0,0,7.0,18235,55,1753,2303,22.1,1677.5,19,3,4,7,0,0,0,6.4,15932,45,21.3,1502.2
4522289326,0,13,2,1,2,1,1,0,0,6.8,18007,55,-751,-1229,20.2,1466.7,13,2,3,5,0,0,0,7.2,19236,60,23.9,1541.8
4522419081,1,15,5,1,7,6,0,1,0,6.8,18063,51,1430,107,24.1,1740.9,18,2,6,7,1,0,0,7.0,17956,54,17.3,1597.9
4524709324,1,16,1,1,5,5,1,0,0,6.6,17219,43,-469,-1237,22.8,1570.6,19,5,6,4,0,0,0,7.0,18456,56,22.9,1617.5
4505305847,1,17,7,1,9,7,1,0,0,6.6,16716,44,-1099,-1318,18.8,1646.6,46,7,7,7,0,0,0,7.0,18034,40,23.2,1756.5
4463534767,1,16,2,0,12,12,0,0,1,7.2,19713,64,5553,3915,20.0,2019.0,16,2,5,4,1,0,0,6.4,15798,46,14.9,1463.7
4497843332,1,14,6,1,9,13,0,0,0,7.2,19121,56,2091,1359,20.4,1740.8,79,3,4,2,0,0,0,6.8,17762,48,22.7,1531.7
4500092661,0,17,4,0,4,5,1,0,0,7.0,17848,59,-1951,-1575,22.8,1559.1,19,4,8,6,0,0,0,7.4,19423,42,23.6,1754.2
4522839614,1,16,1,1,6,7,1,0,0,7.2,18288,60,96,-24,21.1,1641.0,15,2,6,5,0,0,0,7.0,18312,48,20.3,1631.4
4520990343,0,18,2,0,9,9,0,0,0,7.2,18784,43,1762,2377,21.9,1785.4,16,2,6,7,0,1,0,6.6,16407,40,20.2,1609.2
4461377893,1,17,1,1,8,9,0,1,0,7.2,19173,50,3082,1360,23.3,1724.3,48,3,2,0,0,0,0,6.6,17813,45,22.2,1416.1
4514817366,1,66,6,1,9,17,1,0,0,7.2,18514,40,2608,3387,18.9,1698.7,25,1,3,5,0,0,0,6.4,15127,43,17.2,1437.9
4522792539,0,16,2,1,5,3,0,0,0,6.4,16417,28,-1460,-2414,20.4,1481.8,13,2,3,3,0,0,0,7.4,18831,59,23.1,1627.8
4521560262,1,17,1,1,11,11,1,0,0,7.4,19659,49,3784,2577,23.2,1863.3,15,1,3,3,0,0,0,6.8,17082,57,20.9,1484.9
4513629766,0,15,2,1,10,8,0,0,0,6.8,17314,44,-2053,-1784,20.2,1756.6,17,1,12,12,1,1,0,7.0,19098,55,21.4,1961.9
4475629470,0,14,3,0,4,4,0,0,0,6.6,16196,41,-2020,-2716,19.8,1495.6,18,2,7,2,0,0,0,7.2,18912,55,24.6,1697.6
4460560219,0,16,0,0,8,9,1,0,0,7.2,19094,56,1137,-92,22.4,1820.6,12,4,6,6,0,0,0,7.4,19186,68,22.0,1706.9
4522403826,0,16,3,1,6,11,0,0,0,7.0,16369,34,-1561,-1578,20.4,1575.8,17,1,8,9,0,0,0,7.0,17947,48,21.3,1731.9
4513255821,0,16,6,0,1,1,0,0,0,7.2,18155,60,-598,-1285,26.8,1563.2,17,3,4,6,1,1,0,7.2,19440,78,23.8,1623.0
4517057084,0,14,0,0,7,8,0,0,0,6.6,16530,36,-1829,-1668,18.1,1627.8,14,2,9,10,1,0,0,7.0,18198,52,21.2,1810.7
4525066184,1,56,3,1,11,10,1,0,0,7.2,18732,44,2036,1891,21.5,1713.1,16,2,4,3,0,0,0,6.8,16841,56,18.8,1509.5
4482482069,1,12,0,1,8,9,1,0,0,6.8,18177,43,-1381,-907,20.3,1679.5,14,0,10,9,0,0,0,7.2,19084,60,22.1,1817.6
4515777597,1,22,5,1,12,20,1,0,0,7.0,17872,56,2247,1367,21.0,1907.0,17,6,7,9,0,0,0,6.6,16505,38,20.5,1682.3
4523469931,1,13,3,1,5,5,1,0,0,7.0,18392,62,-800,72,22.7,1599.3,15,3,5,6,0,0,0,7.2,18320,46,24.3,1679.3
4485800348,0,14,0,1,6,6,0,0,0,6.6,16563,44,-826,-979,18.8,1571.5,12,1,6,7,0,1,0,7.0,17542,36,23.7,1654.1
4450484115,1,17,3,1,11,9,1,0,0,7.2,18852,55,4280,2681,20.4,1858.3,17,1,3,2,0,0,0,6.4,16171,48,20.2,1430.3
4477885741,0,14,2,1,9,11,1,0,0,6.6,16664,35,-973,-2691,20.0,1684.8,17,2,9,12,0,0,0,7.0,19355,54,21.4,1782.1
4520615634,1,37,2,1,8,11,1,0,0,7.2,19715,71,1970,1999,20.6,1790.3,14,2,4,4,0,0,0,7.0,17716,43,23.4,1593.3
4486662543,1,19,2,0,3,5,0,1,0,6.6,16522,52,-1858,-1476,19.5,1472.4,17,1,6,7,1,0,0,7.0,17998,52,22.5,1658.2
4378558412,0,16,3,0,8,9,0,0,0,6.6,16354,40,-1867,-2002,20.1,1637.1,15,5,11,11,1,0,0,7.2,18356,52,19.0,1823.8
4515245246,1,16,2,1,7,14,1,1,0,6.2,14758,32,-684,-2401,19.2,1657.1,13,2,9,16,0,0,0,6.8,17159,54,18.7,1725.5
4489091340,1,18,3,1,4,6,0,0,0,6.8,17126,44,-3056,-2938,22.5,1544.5,43,5,9,8,1,0,0,7.4,20064,68,22.1,1850.1
4523527545,0,16,0,1,4,2,0,0,0,6.2,15464,43,-4330,-4347,18.1,1398.0,23,2,10,12,0,0,0,7.4,19811,44,22.8,1831.0
4491680252,1,16,4,0,11,6,0,0,0,7.0,18165,50,-1348,105,17.8,1798.4,19,2,13,10,1,0,0,6.8,18060,50,21.0,1933.2
4515671582,1,30,3,0,8,11,0,0,0,7.2,18523,47,1800,713,23.8,1758.8,12,2,6,9,1,0,0,6.8,17810,48,19.2,1578.8
4513177860,0,16,1,1,6,8,0,0,0,7.2,18838,50,509,595,22.2,1632.6,14,4,5,1,1,0,0,6.8,18243,56,23.1,1581.7
4495407654,0,16,5,0,7,9,0,0,0,6.8,17644,48,1883,973,23.3,1761.0,16,2,4,4,0,0,0,6.6,16671,62,21.2,1572.7
4525128614,0,24,2,1,8,9,0,0,0,6.8,17944,44,894,-3,20.9,1723.8,15,2,8,10,0,0,0,7.0,17947,44,18.7,1634.4
4513317903,0,18,4,0,6,3,1,0,0,6.4,16415,45,-3060,-2937,20.6,1560.2,18,8,10,7,0,0,0,7.4,19352,48,23.8,1866.2
4467307786,0,16,2,0,7,8,0,0,0,6.8,17025,39,-3370,-2779,18.8,1561.5,20,2,9,7,0,1,0,7.2,19804,52,25.0,1898.5
4524750008,0,15,4,1,6,7,1,0,0,6.6,16193,43,-452,-1060,19.1,1513.8,16,5,5,5,0,0,0,7.0,17253,56,20.6,1559.0
4517836612,1,14,4,1,8,8,1,0,0,7.2,19358,52,1790,1764,25.3,1802.1,25,1,5,4,0,0,0,7.0,17594,47,23.7,1623.1
4497823613,0,16,5,1,2,5,0,1,0,6.6,17160,56,790,-1155,22.7,1506.3,19,2,1,0,1,0,0,7.0,18315,68,21.7,1427.3
4517750444,1,18,3,1,7,8,1,0,0,6.6,17813,64,545,411,21.5,1756.1,16,1,5,1,0,1,1,6.6,17402,44,21.8,1701.6
4500140173,1,42,6,0,7,10,0,1,0,7.2,19541,56,3518,2503,25.7,1769.6,20,12,1,1,1,0,0,6.6,17038,47,23.9,1417.8
4498589837,1,16,2,1,5,5,1,1,0,6.8,18505,64,780,523,22.6,1654.8,32,2,4,5,0,0,0,7.0,17982,52,22.6,1576.8
4515298308,0,13,3,1,3,2,1,0,0,6.6,17048,53,-758,-1310,20.6,1461.0,31,2,2,2,0,0,0,7.0,18358,57,24.9,1536.8
4521756971,1,55,5,1,17,26,0,0,0,6.8,18469,51,4565,2632,19.4,2060.4,23,5,6,6,1,0,0,6.4,15837,32,20.2,1603.9
4520706769,0,55,2,1,9,8,1,0,0,7.2,19290,56,726,1104,20.6,1769.8,15,3,6,5,0,0,0,6.8,18186,52,22.9,1697.2
4522322962,0,14,1,1,4,3,0,0,0,6.8,16981,44,-1254,-956,20.7,1502.1,38,1,4,5,1,1,0,7.0,17937,48,24.9,1627.5
4510687386,0,13,3,0,3,2,0,0,0,6.8,17102,64,-1207,-218,21.0,1522.6,22,1,7,7,0,0,0,6.6,17320,44,21.5,1643.3
4518172684,0,31,1,1,3,4,0,1,1,7.0,18451,52,1167,-1436,26.3,1706.4,15,1,4,5,1,0,0,7.2,19887,72,21.4,1589.7
4464183105,0,17,5,1,1,1,0,0,0,6.8,17418,45,-179,-463,26.6,1522.1,14,4,3,4,1,0,0,6.6,17881,46,24.0,1540.0
4456900643,0,29,5,1,10,9,0,1,0,7.2,19155,44,2363,1314,20.6,1797.2,15,3,4,3,0,0,0,6.8,17841,59,22.6,1560.9
4516791797,1,14,6,0,9,9,0,0,0,7.2,19393,44,847,1606,22.7,1815.1,19,0,7,9,0,0,0,7.0,17787,60,22.6,1730.4
4455128161,1,18,2,1,13,16,1,0,0,7.6,20507,40,5622,3964,24.0,1977.3,13,3,2,4,0,0,0,6.6,16543,64,20.3,1415.1
4511208354,1,13,3,1,5,5,0,0,0,7.0,18089,62,467,850,23.5,1626.2,14,2,4,4,0,0,0,6.8,17239,43,22.8,1579.5
4505180174,0,19,1,1,7,8,1,0,0,7.0,17819,55,-115,141,20.0,1704.4,9,3,7,7,0,0,0,7.0,17678,56,20.9,1715.9
4457518581,1,20,5,1,7,9,0,0,0,7.2,19532,59,3512,2161,21.3,1756.2,15,3,1,2,1,0,0,6.8,17371,62,21.5,1405.0
4522167652,0,18,0,0,3,4,0,0,0,6.8,16898,48,-2845,-1461,20.4,1436.4,18,2,6,5,1,0,0,7.0,18359,55,20.8,1720.9
4524923771,1,20,6,1,9,10,0,0,0,7.2,18853,60,4076,2996,21.1,1785.5,44,2,2,1,1,0,0,6.6,15857,44,21.1,1377.9
4523304085,1,20,3,1,6,6,1,1,0,6.4,16649,48,-1806,-2407,19.5,1587.4,21,4,9,11,0,0,0,7.2,19056,58,22.8,1768.0
4470749064,1,16,1,0,6,6,0,0,0,7.0,18851,56,-216,301,22.8,1688.1,13,2,7,6,0,0,0,7.0,18550,44,23.3,1709.7
4523605131,0,14,4,1,11,8,0,1,0,7.2,18502,44,1635,416,19.2,1806.0,15,0,5,3,0,0,0,6.6,18086,56,20.4,1642.5
4510700294,0,17,2,0,4,2,0,0,0,6.8,16691,44,-3081,-1236,20.1,1510.6,18,3,10,14,0,0,0,6.8,17927,51,19.2,1818.7
4515457790,1,32,0,1,4,3,0,0,0,7.6,19703,60,2711,2693,24.1,1645.4,122,1,1,1,0,0,0,6.6,17010,55,21.1,1374.3
4486240093,1,18,1,1,8,13,1,0,0,6.8,18559,50,5354,4695,24.7,1807.8,15,4,1,0,0,0,0,6.0,13864,46,16.6,1272.4
4503747242,0,18,1,0,4,4,0,0,0,6.6,17024,43,-188,-535,21.2,1530.0,18,4,5,5,0,0,0,6.8,17559,48,23.2,1548.8
4476477033,1,13,2,1,7,1,1,1,1,7.6,20248,73,3983,3375,25.2,1891.9,58,1,3,5,0,0,0,6.8,16873,38,23.0,1493.6
4518570301,1,17,2,1,2,4,0,1,0,6.4,17312,64,-1185,-2402,25.1,1556.5,21,2,4,8,1,0,0,7.4,19714,62,26.7,1675.0
4459757488,1,13,1,1,11,17,1,0,0,7.0,18514,49,4260,1422,20.4,1855.3,14,1,2,1,0,0,0,6.8,17092,60,21.0,1429.3
4506187431,1,18,0,0,3,2,0,0,0,7.2,19375,64,835,1506,26.9,1663.9,36,5,3,4,1,0,0,7.0,17869,56,21.6,1580.4
4513970902,1,22,3,1,8,7,0,0,0,7.0,18951,49,2879,2522,21.1,1827.3,13,5,6,7,0,0,0,6.4,16429,32,19.5,1539.4
4461214115,1,12,1,1,6,5,0,0,0,7.0,18074,65,-407,-1257,20.3,1656.0,47,2,8,7,1,0,0,7.4,19331,52,22.3,1696.7
4524840446,0,13,0,0,5,7,0,0,0,5.6,12556,18,-5705,-5364,12.3,1374.2,13,1,10,11,1,0,0,6.8,17920,40,21.8,1944.7
4497854220,0,17,2,0,9,12,1,0,0,7.0,19083,40,1270,365,22.1,1752.5,34,5,5,2,0,0,0,7.4,18718,60,21.8,1625.5
4493955025,0,19,3,1,4,5,1,0,0,6.8,17144,45,-3204,-779,21.0,1512.3,10,5,9,16,0,1,0,7.0,17923,36,21.6,1832.7
4492581081,0,15,0,0,4,4,0,0,0,6.4,15538,32,-3927,-3207,18.4,1468.6,14,2,7,4,0,1,1,7.0,18745,46,26.2,1861.3
4489707726,1,30,2,0,8,12,1,0,0,6.6,17656,42,78,658,21.5,1695.7,15,3,7,11,0,0,0,6.8,16998,40,20.7,1687.9
4518120338,1,11,2,0,4,3,0,0,0,7.2,19731,56,1789,2100,27.6,1679.6,14,5,2,4,0,0,0,6.8,17631,59,23.2,1500.7
