gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueChamps,redChamps,bluePredWinrate,redPredWinrate,blueAvgPickrate,redAvgPickrate,blueHas62,redHas62,blueHas111,redHas111,blueHas145,redHas145,blueHas39,redHas39,blueHas517,redHas517
4522839614,1,16,1,1,6,7,1,0,0,7.2,18288,60,96,-24,21.1,1641.0,15,2,6,5,0,0,0,7.0,18312,48,20.3,1631.4,"['Thresh', 'Sylas', 'Evelynn', 'Yasuo', 'Sett']","['Ekko', 'Lulu', ""Kai'Sa"", 'Kalista', 'Lee Sin']",0.4910168450608528,0.4986855882083043,0.14961028444174512,0.1772851503188582,False,False,False,False,False,True,False,False,True,False
4520990343,0,18,2,0,9,9,0,0,0,7.2,18784,43,1762,2377,21.9,1785.4,16,2,6,7,0,1,0,6.6,16407,40,20.2,1609.2,"['Thresh', 'Jarvan IV', 'Taliyah', 'Gnar', 'Miss Fortune']","['Azir', 'Ezreal', 'Fiora', 'Morgana', 'Shaco']",0.497557400945068,0.4924618878787298,0.1305192833282721,0.10029355197894524,False,False,False,False,False,False,False,False,False,False
4461377893,1,17,1,1,8,9,0,1,0,7.2,19173,50,3082,1360,23.3,1724.3,48,3,2,0,0,0,0,6.6,17813,45,22.2,1416.1,"['Kayle', 'Lucian', 'Blitzcrank', ""Rek'Sai"", 'Talon']","['Bard', 'Akali', 'Miss Fortune', 'Camille', 'Nidalee']",0.5002002246300866,0.5134288994448768,0.07848972568073691,0.1227654620913048,False,False,False,False,False,False,False,False,False,False
4514817366,1,66,6,1,9,17,1,0,0,7.2,18514,40,2608,3387,18.9,1698.7,25,1,3,5,0,0,0,6.4,15127,43,17.2,1437.9,"['Akali', 'Shen', 'Elise', 'Jhin', 'Bard']","['Riven', 'Taric', 'Senna', 'Zoe', 'Lee Sin']",0.5021535835604912,0.5139091283710693,0.10456523939670008,0.11918210345176634,False,False,False,False,False,False,False,False,False,False
4522792539,0,16,2,1,5,3,0,0,0,6.4,16417,28,-1460,-2414,20.4,1481.8,13,2,3,3,0,0,0,7.4,18831,59,23.1,1627.8,"['Kassadin', 'Pantheon', 'Trundle', 'Janna', ""Kai'Sa""]","['Renekton', 'Nami', 'Lucian', 'Malzahar', 'Evelynn']",0.4970608783564242,0.4929735854991401,0.10239902824172488,0.07150521307824677,False,False,False,False,True,False,False,False,False,False
4521560262,1,17,1,1,11,11,1,0,0,7.4,19659,49,3784,2577,23.2,1863.3,15,1,3,3,0,0,0,6.8,17082,57,20.9,1484.9,"['Vladimir', 'Elise', 'Kindred', 'Nautilus', 'Galio']","['Rengar', 'Lucian', 'Heimerdinger', 'LeBlanc', 'Kayle']",0.4899417747507412,0.4957719895344882,0.09824881060836116,0.0673347504808179,False,False,True,False,False,False,False,False,False,False
4513629766,0,15,2,1,10,8,0,0,0,6.8,17314,44,-2053,-1784,20.2,1756.6,17,1,12,12,1,1,0,7.0,19098,55,21.4,1961.9,"[""Cho'Gath"", ""Kha'Zix"", 'Ezreal', 'Akali', 'Senna']","['Twisted Fate', 'Riven', 'Xerath', 'Karthus', 'Jhin']",0.4988285207164245,0.5158778413686209,0.12315011640854336,0.06476364004453893,False,False,False,False,False,False,False,False,False,False
4475629470,0,14,3,0,4,4,0,0,0,6.6,16196,41,-2020,-2716,19.8,1495.6,18,2,7,2,0,0,0,7.2,18912,55,24.6,1697.6,"['Talon', 'Rengar', ""Cho'Gath"", 'Braum', 'Ezreal']","['Lucian', 'Syndra', 'Nautilus', 'Maokai', 'Kayn']",0.5059632485287038,0.4882965928513768,0.09407834801093228,0.11569996963255393,False,False,False,True,False,False,False,False,False,False
4460560219,0,16,0,0,8,9,1,0,0,7.2,19094,56,1137,-92,22.4,1820.6,12,4,6,6,0,0,0,7.4,19186,68,22.0,1706.9,"['Qiyana', 'Aphelios', 'Singed', 'Rengar', 'Swain']","['Camille', 'Leona', ""Kai'Sa"", 'Amumu', 'Ezreal']",0.5119455231953607,0.5018939283362547,0.06751695515740459,0.12659176029962546,False,False,False,False,False,True,False,False,False,False
4522403826,0,16,3,1,6,11,0,0,0,7.0,16369,34,-1561,-1578,20.4,1575.8,17,1,8,9,0,0,0,7.0,17947,48,21.3,1731.9,"['Miss Fortune', 'Aurelion Sol', 'Wukong', 'Sett', 'Blitzcrank']","['Leona', 'Caitlyn', 'Azir', 'Graves', 'Jax']",0.5175350922542261,0.5022917138671045,0.13768600060734895,0.08158720518271081,True,False,False,False,False,False,False,False,False,False
4513255821,0,16,6,0,1,1,0,0,0,7.2,18155,60,-598,-1285,26.8,1563.2,17,3,4,6,1,1,0,7.2,19440,78,23.8,1623.0,"['Thresh', ""Kai'Sa"", 'Sion', 'Twisted Fate', 'Wukong']","['Lulu', 'Ashe', 'Singed', 'Qiyana', 'Karthus']",0.5048849856022264,0.530874261346593,0.1296689948375342,0.06717279076829638,True,False,False,False,True,False,False,False,False,False
4517057084,0,14,0,0,7,8,0,0,0,6.6,16530,36,-1829,-1668,18.1,1627.8,14,2,9,10,1,0,0,7.0,18198,52,21.2,1810.7,"['Vladimir', 'Gragas', 'Nami', 'Lee Sin', 'Ezreal']","['Yasuo', 'Sejuani', 'Pyke', ""Kai'Sa"", 'Neeko']",0.4863902278043165,0.4677293581888908,0.153456827614131,0.09802611600364412,False,False,False,False,False,True,False,False,False,False
4525066184,1,56,3,1,11,10,1,0,0,7.2,18732,44,2036,1891,21.5,1713.1,16,2,4,3,0,0,0,6.8,16841,56,18.8,1509.5,"['Shen', 'Rumble', 'Vayne', 'Wukong', 'Blitzcrank']","[""Kai'Sa"", 'Taric', 'Xerath', 'Ekko', 'Tahm Kench']",0.5167378625728307,0.5015548021183965,0.08000809798562608,0.105739447312481,True,False,False,False,False,True,False,False,False,False
4482482069,1,12,0,1,8,9,1,0,0,6.8,18177,43,-1381,-907,20.3,1679.5,14,0,10,9,0,0,0,7.2,19084,60,22.1,1817.6,"['Sivir', 'Zed', 'Elise', 'Poppy', 'Karma']","['Alistar', 'Kalista', 'Riven', 'Jax', 'Karthus']",0.5007687258468236,0.5122435971989037,0.07022978034213989,0.10023281708674966,False,False,False,False,False,False,False,False,False,False
4515777597,1,22,5,1,12,20,1,0,0,7.0,17872,56,2247,1367,21.0,1907.0,17,6,7,9,0,0,0,6.6,16505,38,20.5,1682.3,"['Vayne', 'Zoe', 'Janna', 'Graves', 'Jax']","['Fizz', 'Kindred', 'Yuumi', 'Ezreal', 'Maokai']",0.5204739160419363,0.4900122960433961,0.09664945844721126,0.11412086243546918,False,False,False,False,False,False,False,False,False,False
4523469931,1,13,3,1,5,5,1,0,0,7.0,18392,62,-800,72,22.7,1599.3,15,3,5,6,0,0,0,7.2,18320,46,24.3,1679.3,"['Fiora', ""Rek'Sai"", ""Kai'Sa"", 'Ekko', 'Blitzcrank']","['Yasuo', 'Nautilus', 'Draven', 'Akali', 'Taliyah']",0.5051483807543283,0.483333985239873,0.12891993116712214,0.09456422714849684,False,False,False,True,True,False,False,False,False,False
4485800348,0,14,0,1,6,6,0,0,0,6.6,16563,44,-826,-979,18.8,1571.5,12,1,6,7,0,1,0,7.0,17542,36,23.7,1654.1,"['Braum', 'Sejuani', 'Pantheon', 'Ezreal', 'Syndra']","['Sett', 'Viktor', 'Elise', 'Aphelios', 'Leona']",0.4929818813182486,0.4946603822502543,0.12711812936532038,0.13424435671626686,False,False,False,False,False,False,False,False,False,False
4450484115,1,17,3,1,11,9,1,0,0,7.2,18852,55,4280,2681,20.4,1858.3,17,1,3,2,0,0,0,6.4,16171,48,20.2,1430.3,"['Yuumi', 'Karthus', 'Ezreal', 'Qiyana', 'Sett']","[""Kai'Sa"", 'Nautilus', 'Jarvan IV', 'LeBlanc', 'Kalista']",0.515073557911878,0.4838632290326373,0.1564935722239093,0.13979147687012855,False,False,False,True,False,True,False,False,False,False
4477885741,0,14,2,1,9,11,1,0,0,6.6,16664,35,-973,-2691,20.0,1684.8,17,2,9,12,0,0,0,7.0,19355,54,21.4,1782.1,"['Syndra', 'Qiyana', 'Galio', 'Pantheon', 'Jarvan IV']","['Mordekaiser', 'Ekko', 'Talon', ""Kog'Maw"", 'Sett']",0.5156181073471018,0.4963851481411924,0.09389614333434557,0.11156999696325537,False,False,False,False,False,False,False,False,False,False
4520615634,1,37,2,1,8,11,1,0,0,7.2,19715,71,1970,1999,20.6,1790.3,14,2,4,4,0,0,0,7.0,17716,43,23.4,1593.3,"['Bard', 'Ezreal', 'Tryndamere', 'Karthus', 'Aurelion Sol']","['Sett', 'Sylas', 'Kalista', 'Thresh', 'Zed']",0.5237312043165157,0.4972214808390422,0.11345277862131795,0.16740560785504607,False,False,False,False,False,False,False,False,False,True
4486662543,1,19,2,0,3,5,0,1,0,6.6,16522,52,-1858,-1476,19.5,1472.4,17,1,6,7,1,0,0,7.0,17998,52,22.5,1658.2,"['Olaf', 'Jhin', 'Janna', 'Graves', 'Vladimir']","['Sett', 'Ekko', 'Miss Fortune', 'Thresh', 'Zac']",0.5122971049167859,0.5045954238719812,0.0902318048385464,0.19481728919931168,False,False,False,False,False,False,False,False,False,False
4378558412,0,16,3,0,8,9,0,0,0,6.6,16354,40,-1867,-2002,20.1,1637.1,15,5,11,11,1,0,0,7.2,18356,52,19.0,1823.8,"['Leona', 'Syndra', 'Varus', 'Riven', 'Lee Sin']","['Rumble', 'Jax', 'Rengar', 'Miss Fortune', 'Soraka']",0.5033397516004305,0.5101388643878689,0.13833383945743494,0.10322907176839764,False,False,False,False,False,False,False,False,False,False
4515245246,1,16,2,1,7,14,1,1,0,6.2,14758,32,-684,-2401,19.2,1657.1,13,2,9,16,0,0,0,6.8,17159,54,18.7,1725.5,"['Rakan', 'Volibear', 'Jarvan IV', 'Jax', 'Varus']","['Graves', 'Gragas', 'Lux', 'Fizz', 'Ezreal']",0.5228683981939926,0.4904136341288448,0.0942403077234538,0.10956574552080173,False,False,False,False,False,False,False,False,False,False
4489091340,1,18,3,1,4,6,0,0,0,6.8,17126,44,-3056,-2938,22.5,1544.5,43,5,9,8,1,0,0,7.4,20064,68,22.1,1850.1,"['Kennen', 'Nautilus', 'Taliyah', 'Qiyana', 'Varus']","['Bard', ""Rek'Sai"", 'Draven', 'Riven', 'LeBlanc']",0.5150667906627449,0.5220071689341558,0.08023079259034313,0.09849175017714344,False,False,True,False,False,False,False,False,False,False
4523527545,0,16,0,1,4,2,0,0,0,6.2,15464,43,-4330,-4347,18.1,1398.0,23,2,10,12,0,0,0,7.4,19811,44,22.8,1831.0,"['Sejuani', 'Lissandra', 'Thresh', 'Kalista', 'Akali']","['Cassiopeia', 'Tristana', 'Talon', 'Janna', 'Ivern']",0.465590646176932,0.5006702570206579,0.1073995343658265,0.07304383034720112,False,False,False,False,False,False,False,False,False,False
4491680252,1,16,4,0,11,6,0,0,0,7.0,18165,50,-1348,105,17.8,1798.4,19,2,13,10,1,0,0,6.8,18060,50,21.0,1933.2,"['Nami', 'Aatrox', 'Taliyah', 'Aphelios', ""Kha'Zix""]","['Lucian', 'Lee Sin', 'Irelia', 'Thresh', 'Cassiopeia']",0.4779647772086518,0.4856692181323024,0.09581941492053853,0.16610993015487396,False,False,False,False,False,False,False,True,False,False
4515671582,1,30,3,0,8,11,0,0,0,7.2,18523,47,1800,713,23.8,1758.8,12,2,6,9,1,0,0,6.8,17810,48,19.2,1578.8,"['Fiora', 'Ezreal', 'Shen', 'Poppy', 'Twisted Fate']","['Aphelios', 'Blitzcrank', 'Pyke', 'Fizz', 'Zac']",0.5069816758064201,0.4801784015856131,0.1032493167324628,0.09379491851401964,False,False,False,False,False,False,False,False,False,False
4513177860,0,16,1,1,6,8,0,0,0,7.2,18838,50,509,595,22.2,1632.6,14,4,5,1,1,0,0,6.8,18243,56,23.1,1581.7,"['Wukong', 'Miss Fortune', ""Kai'Sa"", 'Soraka', 'Jarvan IV']","['Malphite', 'Leona', 'Yasuo', 'Lucian', ""Kha'Zix""]",0.4992893330596623,0.4833272861912528,0.13738232614637108,0.09057596922765462,True,False,False,False,True,False,False,False,False,False
4495407654,0,16,5,0,7,9,0,0,0,6.8,17644,48,1883,973,23.3,1761.0,16,2,4,4,0,0,0,6.6,16671,62,21.2,1572.7,"['Xayah', 'Nautilus', 'Tryndamere', 'LeBlanc', 'Elise']","['Lucian', ""Kha'Zix"", 'Lux', 'Ashe', 'Wukong']",0.5063744356565817,0.5045672891791783,0.09845126024901306,0.08488713432533658,False,True,True,False,False,False,False,False,False,False
4525128614,0,24,2,1,8,9,0,0,0,6.8,17944,44,894,-3,20.9,1723.8,15,2,8,10,0,0,0,7.0,17947,44,18.7,1634.4,"['Jhin', 'Lux', 'Hecarim', 'Aatrox', 'Xerath']","['Elise', 'Kled', 'Singed', 'Yuumi', 'Syndra']",0.5057892961439036,0.5040511326041136,0.05504605729324831,0.11223808077740664,False,False,False,False,False,False,False,False,False,False
4513317903,0,18,4,0,6,3,1,0,0,6.4,16415,45,-3060,-2937,20.6,1560.2,18,8,10,7,0,0,0,7.4,19352,48,23.8,1866.2,"['Sett', 'Jarvan IV', 'Shaco', 'Kalista', 'Irelia']","['Draven', 'Varus', 'Ivern', 'Pyke', 'Vladimir']",0.4907069512036321,0.4916173323037963,0.13519587002733072,0.08982690555724263,False,False,False,False,False,False,True,False,False,False
4467307786,0,16,2,0,7,8,0,0,0,6.8,17025,39,-3370,-2779,18.8,1561.5,20,2,9,7,0,1,0,7.2,19804,52,25.0,1898.5,"['Rakan', 'Renekton', 'Ekko', 'LeBlanc', 'Ezreal']","['Diana', 'Miss Fortune', 'Thresh', 'Elise', 'Kalista']",0.5067393365047674,0.5046733568283958,0.15060228768093936,0.18143536795222187,False,False,False,False,False,False,False,False,False,False
4524750008,0,15,4,1,6,7,1,0,0,6.6,16193,43,-452,-1060,19.1,1513.8,16,5,5,5,0,0,0,7.0,17253,56,20.6,1559.0,"['Maokai', 'Nautilus', 'Ezreal', 'Lee Sin', 'LeBlanc']","['Trundle', 'Ryze', 'Shaco', 'Cassiopeia', 'Aphelios']",0.4879636141764365,0.490538923790623,0.16556331612511388,0.08547423828322705,False,False,True,False,False,False,False,False,False,False
4517836612,1,14,4,1,8,8,1,0,0,7.2,19358,52,1790,1764,25.3,1802.1,25,1,5,4,0,0,0,7.0,17594,47,23.7,1623.1,"['Wukong', 'Olaf', 'Thresh', 'Syndra', 'Kalista']","['Jax', ""Kai'Sa"", 'Sett', 'Zoe', 'Elise']",0.5128597622726253,0.5063672417686107,0.16074501467759894,0.1581334143131896,True,False,False,False,False,True,False,False,False,False
4497823613,0,16,5,1,2,5,0,1,0,6.6,17160,56,790,-1155,22.7,1506.3,19,2,1,0,1,0,0,7.0,18315,68,21.7,1427.3,"['Pyke', 'Graves', 'Cassiopeia', 'Leona', 'Aphelios']","['Wukong', 'Ziggs', 'Tahm Kench', 'Senna', 'Lee Sin']",0.4963727152793707,0.5119612037483685,0.11420184229172994,0.1269156797246685,False,True,False,False,False,False,False,False,False,False
4517750444,1,18,3,1,7,8,1,0,0,6.6,17813,64,545,411,21.5,1756.1,16,1,5,1,0,1,1,6.6,17402,44,21.8,1701.6,"['Yasuo', 'Miss Fortune', ""Rek'Sai"", 'Vladimir', 'Blitzcrank']","['Renekton', 'Janna', ""Kai'Sa"", 'Lee Sin', 'Tryndamere']",0.5064023106124262,0.5059808189670759,0.1294867901609475,0.1402773560076931,False,False,False,False,False,True,False,False,False,False
4500140173,1,42,6,0,7,10,0,1,0,7.2,19541,56,3518,2503,25.7,1769.6,20,12,1,1,1,0,0,6.6,17038,47,23.9,1417.8,"['Illaoi', 'Karma', 'Rengar', 'Nautilus', 'Miss Fortune']","['Malzahar', 'Trundle', 'Kalista', 'Aatrox', 'Thresh']",0.4987851279618248,0.4897431788216024,0.1156797246684887,0.1159024192732058,False,False,True,False,False,False,False,False,False,False
4498589837,1,16,2,1,5,5,1,1,0,6.8,18505,64,780,523,22.6,1654.8,32,2,4,5,0,0,0,7.0,17982,52,22.6,1576.8,"['Ekko', 'Rakan', 'Xayah', ""Rek'Sai"", 'Talon']","['Nidalee', 'Orianna', 'Yuumi', 'Maokai', 'Ezreal']",0.5204139698548451,0.5020313823265047,0.10282417248709384,0.11744103654216012,False,False,False,False,False,False,False,False,False,False
4515298308,0,13,3,1,3,2,1,0,0,6.6,17048,53,-758,-1310,20.6,1461.0,31,2,2,2,0,0,0,7.0,18358,57,24.9,1536.8,"['Zac', 'Shaco', 'Aphelios', 'Nautilus', 'Renekton']","['Nidalee', 'Urgot', 'Cassiopeia', 'Ezreal', 'Karma']",0.4860392761589686,0.5126245277842904,0.11296689948375342,0.10717683976110944,False,False,True,False,False,False,False,False,False,False
4521756971,1,55,5,1,17,26,0,0,0,6.8,18469,51,4565,2632,19.4,2060.4,23,5,6,6,1,0,0,6.4,15837,32,20.2,1603.9,"['Katarina', 'Senna', 'Shen', 'Ezreal', 'Gragas']","['Wukong', 'Alistar', 'Syndra', 'Jarvan IV', 'Talon']",0.5078456325591824,0.5146329408483846,0.13679522218848064,0.10316833687620204,False,True,False,False,False,False,False,False,False,False
4520706769,0,55,2,1,9,8,1,0,0,7.2,19290,56,726,1104,20.6,1769.8,15,3,6,5,0,0,0,6.8,18186,52,22.9,1697.2,"['Rengar', 'Blitzcrank', 'Shen', 'Fizz', 'Vladimir']","['Veigar', 'Leona', 'Rammus', 'Sylas', 'Tryndamere']",0.4965430620293076,0.5047972685506945,0.07733576272902118,0.06346796234436684,False,False,False,False,False,False,False,False,False,True
4522322962,0,14,1,1,4,3,0,0,0,6.8,16981,44,-1254,-956,20.7,1502.1,38,1,4,5,1,1,0,7.0,17937,48,24.9,1627.5,"['Jax', 'Karthus', 'Caitlyn', 'Syndra', 'Yuumi']","['Ekko', 'Draven', 'Lee Sin', 'Riven', 'Shen']",0.5068785456186419,0.5096615518963892,0.12039680129567767,0.13053952829233728,False,False,False,False,False,False,False,False,False,False
4510687386,0,13,3,0,3,2,0,0,0,6.8,17102,64,-1207,-218,21.0,1522.6,22,1,7,7,0,0,0,6.6,17320,44,21.5,1643.3,"['Vladimir', 'Nautilus', 'Riven', 'Irelia', 'Ziggs']","['Gragas', 'Wukong', 'Camille', 'Jhin', 'Thresh']",0.4871629629527579,0.5100265364680074,0.099625468164794,0.1211458649660897,False,True,True,False,False,False,True,False,False,False
4518172684,0,31,1,1,3,4,0,1,1,7.0,18451,52,1167,-1436,26.3,1706.4,15,1,4,5,1,0,0,7.2,19887,72,21.4,1589.7,"['Irelia', 'Nidalee', 'Janna', 'Miss Fortune', 'Sett']","['Yuumi', 'Ezreal', 'Aatrox', 'Karthus', 'Akali']",0.5086698317132495,0.4830036875531295,0.1525458042311975,0.13440631642878836,False,False,False,False,False,False,True,False,False,False
4464183105,0,17,5,1,1,1,0,0,0,6.8,17418,45,-179,-463,26.6,1522.1,14,4,3,4,1,0,0,6.6,17881,46,24.0,1540.0,"['Twisted Fate', 'Riven', 'Rakan', 'Twitch', 'Ezreal']","['Kassadin', 'Jarvan IV', 'Irelia', ""Kai'Sa"", 'Lulu']",0.5103913484282483,0.4945992671085473,0.0998279178054459,0.11808887539224618,False,False,False,False,False,True,False,True,False,False
4456900643,0,29,5,1,10,9,0,1,0,7.2,19155,44,2363,1314,20.6,1797.2,15,3,4,3,0,0,0,6.8,17841,59,22.6,1560.9,"['Renekton', 'Ekko', 'Alistar', 'Draven', 'Nidalee']","['Thresh', 'Xerath', 'Miss Fortune', 'Urgot', 'Olaf']",0.5191527594735904,0.5057056155997994,0.09869419981779533,0.12531632756351854,False,False,False,False,False,False,False,False,False,False
4516791797,1,14,6,0,9,9,0,0,0,7.2,19393,44,847,1606,22.7,1815.1,19,0,7,9,0,0,0,7.0,17787,60,22.6,1730.4,"['Kalista', 'Leona', 'Akali', 'Olaf', 'Zac']","['Ryze', 'Aphelios', 'Irelia', 'Morgana', 'Thresh']",0.4910769271993839,0.4746484776936794,0.0969126429800587,0.12539730741977936,False,False,False,False,False,False,False,True,False,False
4455128161,1,18,2,1,13,16,1,0,0,7.6,20507,40,5622,3964,24.0,1977.3,13,3,2,4,0,0,0,6.6,16543,64,20.3,1415.1,"['Braum', 'Lucian', 'Kalista', 'Lee Sin', 'Kassadin']","['Nautilus', 'LeBlanc', 'Zac', 'Yasuo', ""Kai'Sa""]",0.4884165016401009,0.4819032112368562,0.1300738941188379,0.12339305597732565,False,False,False,True,False,True,False,False,False,False
4511208354,1,13,3,1,5,5,0,0,0,7.0,18089,62,467,850,23.5,1626.2,14,2,4,4,0,0,0,6.8,17239,43,22.8,1579.5,"['Trundle', 'Aatrox', 'Karthus', 'Ashe', 'LeBlanc']","['Lee Sin', 'Gangplank', 'Nautilus', 'Ezreal', 'Lissandra']",0.4952507307529687,0.4662934742203942,0.07608057495697945,0.14268650673145053,False,False,False,True,False,False,False,False,False,False
4505180174,0,19,1,1,7,8,1,0,0,7.0,17819,55,-115,141,20.0,1704.4,9,3,7,7,0,0,0,7.0,17678,56,20.9,1715.9,"['Pyke', 'Sett', 'Diana', 'Taliyah', 'Tristana']","['Senna', 'Wukong', 'Ashe', 'Katarina', 'Fiddlesticks']",0.4818271108970802,0.5133351247735357,0.1077841886830651,0.08751897965381111,False,True,False,False,False,False,False,False,False,False
4457518581,1,20,5,1,7,9,0,0,0,7.2,19532,59,3512,2161,21.3,1756.2,15,3,1,2,1,0,0,6.8,17371,62,21.5,1405.0,"['Tahm Kench', 'Sylas', 'Senna', 'Yasuo', 'Gragas']","['Fiddlesticks', 'Irelia', 'Azir', ""Kai'Sa"", 'Pyke']",0.4897238384691381,0.4550453304340834,0.11104362789756048,0.0989168944225124,False,False,False,False,False,True,False,True,True,False
4522167652,0,18,0,0,3,4,0,0,0,6.8,16898,48,-2845,-1461,20.4,1436.4,18,2,6,5,1,0,0,7.0,18359,55,20.8,1720.9,"['Lee Sin', 'Zoe', 'Swain', 'Aatrox', 'Blitzcrank']","['Tahm Kench', 'Senna', 'Lucian', 'Zac', 'Ekko']",0.4880899843053916,0.4990371346126453,0.10134629011033504,0.1169551574045956,False,False,False,False,False,False,False,False,False,False
4524923771,1,20,6,1,9,10,0,0,0,7.2,18853,60,4076,2996,21.1,1785.5,44,2,2,1,1,0,0,6.6,15857,44,21.1,1377.9,"['Thresh', 'Talon', 'Miss Fortune', 'Shaco', 'Akali']","['LeBlanc', 'Varus', 'Jarvan IV', 'Teemo', 'Bard']",0.4954194552450357,0.4912097979355308,0.13327259844113776,0.09336977426865067,False,False,False,False,False,False,False,False,False,False
4523304085,1,20,3,1,6,6,1,1,0,6.4,16649,48,-1806,-2407,19.5,1587.4,21,4,9,11,0,0,0,7.2,19056,58,22.8,1768.0,"['Janna', 'Jinx', 'Nunu & Willump', 'LeBlanc', 'Renekton']","['Thresh', 'Evelynn', 'Sion', 'Kalista', 'Zoe']",0.5164235224692371,0.4975674882924849,0.07336774977224418,0.11003137969430103,False,False,False,False,False,False,False,False,False,False
4470749064,1,16,1,0,6,6,0,0,0,7.0,18851,56,-216,301,22.8,1688.1,13,2,7,6,0,0,0,7.0,18550,44,23.3,1709.7,"['Gragas', 'Camille', 'Nami', ""Vel'Koz"", 'Jinx']","[""Kai'Sa"", 'Nautilus', 'Renekton', 'Zac', 'Vladimir']",0.4991329218131122,0.4842210750693193,0.06395384148193138,0.12956777001720826,False,False,False,True,False,True,False,False,False,False
4523605131,0,14,4,1,11,8,0,1,0,7.2,18502,44,1635,416,19.2,1806.0,15,0,5,3,0,0,0,6.6,18086,56,20.4,1642.5,"['Ekko', 'Camille', 'Senna', 'Morgana', 'Lucian']","['Karma', 'Poppy', 'Dr. Mundo', 'Yasuo', 'Veigar']",0.5019341143317154,0.5022667243995407,0.12306913655228265,0.05660491952626784,False,False,False,False,False,False,False,False,False,False
4510700294,0,17,2,0,4,2,0,0,0,6.8,16691,44,-3081,-1236,20.1,1510.6,18,3,10,14,0,0,0,6.8,17927,51,19.2,1818.7,"['Neeko', 'Lee Sin', 'Yasuo', 'Brand', 'Miss Fortune']","['Taric', 'Senna', ""Rek'Sai"", 'Fiora', 'Garen']",0.4945311479616986,0.5164809747813085,0.13047879340014173,0.09199311671221784,False,False,False,False,False,False,False,False,False,False
4515457790,1,32,0,1,4,3,0,0,0,7.6,19703,60,2711,2693,24.1,1645.4,122,1,1,1,0,0,0,6.6,17010,55,21.1,1374.3,"['Blitzcrank', 'Syndra', 'Kled', 'Anivia', 'Nidalee']","['Aurelion Sol', 'Sett', ""Kai'Sa"", 'Bard', 'Zyra']",0.4804144300526433,0.5009804634763416,0.07747747747747749,0.1227047271991092,False,False,False,False,False,True,False,False,False,False
4486240093,1,18,1,1,8,13,1,0,0,6.8,18559,50,5354,4695,24.7,1807.8,15,4,1,0,0,0,0,6.0,13864,46,16.6,1272.4,"['Elise', 'Rumble', 'Kalista', 'Tristana', 'Thresh']","['Sett', 'Talon', ""Kai'Sa"", 'Yuumi', 'Ekko']",0.503391722361864,0.4950638152573529,0.1343050916084624,0.15876100819921046,False,False,False,False,False,True,False,False,False,False
4503747242,0,18,1,0,4,4,0,0,0,6.6,17024,43,-188,-535,21.2,1530.0,18,4,5,5,0,0,0,6.8,17559,48,23.2,1548.8,"['Nautilus', 'Aphelios', 'Yasuo', ""Rek'Sai"", 'Malphite']","['Pyke', 'Jayce', 'Ezreal', 'Orianna', 'Gragas']",0.487039828048045,0.4626181971425763,0.11634780848263995,0.1093632958801498,False,False,True,False,False,False,False,False,False,False
4476477033,1,13,2,1,7,1,1,1,1,7.6,20248,73,3983,3375,25.2,1891.9,58,1,3,5,0,0,0,6.8,16873,38,23.0,1493.6,"['Rakan', 'Olaf', 'Xayah', 'Lux', 'Fiora']","['Varus', 'Qiyana', 'Lee Sin', 'Thresh', 'Shen']",0.5107010878611238,0.5121815384788817,0.07108006883287782,0.14821338192124708,False,False,False,False,False,False,False,False,False,False
4518570301,1,17,2,1,2,4,0,1,0,6.4,17312,64,-1185,-2402,25.1,1556.5,21,2,4,8,1,0,0,7.4,19714,62,26.7,1675.0,"['Olaf', ""Kai'Sa"", 'Janna', ""Cho'Gath"", 'Nocturne']","['Gnar', ""Vel'Koz"", 'Blitzcrank', 'Nunu & Willump', 'Jhin']",0.4966170050891186,0.5099898259109086,0.08434052029557647,0.04569288389513109,False,False,False,False,True,False,False,False,False,False
4459757488,1,13,1,1,11,17,1,0,0,7.0,18514,49,4260,1422,20.4,1855.3,14,1,2,1,0,0,0,6.8,17092,60,21.0,1429.3,"['Qiyana', 'Lucian', 'Fiora', 'Ekko', 'Alistar']","[""Kha'Zix"", 'Jax', 'Aatrox', 'Kalista', 'Taric']",0.5138897709516032,0.4994864826800901,0.09555623038769104,0.11205587610081992,False,False,False,False,False,False,False,False,False,False
4506187431,1,18,0,0,3,2,0,0,0,7.2,19375,64,835,1506,26.9,1663.9,36,5,3,4,1,0,0,7.0,17869,56,21.6,1580.4,"['Fiddlesticks', 'Kalista', 'Diana', 'Darius', 'Lulu']","['Twisted Fate', 'Bard', 'Hecarim', 'Lucian', 'Gangplank']",0.4860954804296634,0.5126451621204327,0.09288389513108616,0.07899584978236664,False,False,False,False,False,False,False,False,False,False
