gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redKills,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,champions
4494104479,0,77,3,0,6,4,0,0,0,0,7.0,18031,52,-2468,-1853,20.4,1583.8,86,5,11,9,1,1,0,0,7.4,19884,80,21.9,1830.6,"['143', '421', '86', '555', '69', '81', '30', '142', '53', '19']"
4525301191,1,12,2,0,6,6,0,0,0,0,6.8,18460,32,-518,-268,25.0,1604.7,16,3,8,3,2,1,1,0,7.2,18728,47,21.1,1656.5,"['21', '163', '105', '114', '9', '266', '110', '245', '44', '59']"
4523445811,0,15,3,1,6,6,0,0,0,0,7.2,18896,48,752,1146,24.1,1651.3,15,3,4,6,1,1,0,0,7.0,17750,51,21.6,1576.1,"['35', '55', '114', '555', '145', '497', '498', '245', '38', '14']"
4456684874,0,17,1,0,4,2,0,0,0,0,6.6,17280,51,-1775,-2698,22.2,1544.5,11,6,9,6,1,0,1,0,7.4,19978,38,22.8,1722.0,"['429', '68', '121', '16', '91', '238', '79', '111', '145', '82']"
4501067949,1,79,3,1,9,11,0,0,0,0,7.4,19613,48,4232,3448,21.3,1812.4,55,2,2,0,0,0,0,0,6.6,16165,52,20.5,1389.2,"['143', '57', '120', '145', '555', '16', '98', '60', '69', '39']"
4473134497,0,18,1,0,3,4,0,0,0,0,6.4,15723,42,-4962,-2384,21.3,1426.8,16,1,11,14,0,0,0,0,7.0,18107,56,21.6,1923.0,"['81', '28', '157', '17', '201', '555', '145', '122', '245', '238']"
4503192981,1,17,4,0,6,5,1,0,1,0,6.8,17778,60,379,406,20.6,1600.0,16,1,5,5,1,1,0,0,6.8,17372,44,21.4,1562.1,"['81', '43', '24', '157', '72', '67', '517', '64', '117', '80']"
4474405300,0,16,2,0,6,3,0,0,0,0,6.8,17558,37,-2006,-101,18.4,1504.0,16,5,6,5,0,0,0,0,6.8,17659,43,23.6,1704.6,"['117', '115', '62', '105', '107', '79', '81', '157', '235', '91']"
4477447831,1,19,4,0,6,8,1,1,0,0,6.8,17061,55,-1342,-713,19.9,1541.6,34,4,5,7,0,0,0,0,6.8,17774,50,24.8,1675.8,"['81', '412', '30', '92', '9', '76', '240', '89', '21', '4']"
4504683209,0,16,1,1,7,9,1,1,0,0,7.2,18825,56,1037,111,23.2,1784.4,12,2,6,5,0,0,0,0,7.2,18714,55,24.3,1680.7,"['429', '12', '82', '11', '517', '236', '875', '54', '59', '69']"
4520030026,0,14,2,1,5,9,2,1,1,0,7.2,17798,44,1844,1397,22.9,1645.5,19,4,4,6,0,0,0,0,6.6,16401,36,21.3,1461.1,"['412', '236', '875', '60', '91', '80', '164', '429', '8', '111']"
4511605459,1,16,3,1,6,8,1,1,0,0,7.2,18140,56,3524,2086,25.2,1736.8,14,2,2,2,0,0,0,0,6.4,16054,54,19.5,1384.4,"['134', '412', '266', '236', '2', '429', '42', '92', '245', '48']"
4482504692,0,17,3,0,7,5,0,0,0,0,7.0,19371,51,2169,2322,21.8,1650.3,13,5,2,4,1,1,0,0,6.6,17049,56,22.0,1433.4,"['523', '114', '101', '2', '89', '268', '266', '240', '119', '267']"
4526364415,1,14,4,1,5,4,1,1,0,0,6.6,16316,43,-1547,-1049,19.8,1506.3,19,1,6,3,0,0,0,0,6.8,17365,40,22.9,1661.0,"['54', '245', '15', '89', '35', '25', '134', '145', '875', '64']"
4524539386,1,14,12,1,6,12,1,1,0,0,7.2,19290,59,1995,2344,22.1,1773.3,42,3,4,6,0,0,0,0,6.8,16946,44,22.5,1573.8,"['40', '21', '64', '54', '4', '48', '117', '145', '420', '55']"
4513287361,1,17,1,1,4,5,0,0,0,0,7.0,18012,50,1146,1440,22.4,1572.0,15,2,3,3,1,1,0,0,6.8,16572,53,21.1,1457.4,"['44', '157', '90', '11', '266', '89', '145', '80', '62', '36']"
4475435726,1,16,4,0,5,9,2,1,1,0,7.0,17837,68,1418,716,22.8,1645.7,18,4,3,2,0,0,0,0,6.4,17121,40,23.8,1503.9,"['24', '245', '20', '412', '523', '48', '81', '517', '238', '875']"
4448657505,1,129,4,1,8,8,1,1,0,0,7.2,18287,45,307,-269,22.0,1752.6,43,2,7,7,0,0,0,0,7.2,18556,52,22.5,1721.9,"['161', '164', '19', '21', '69', '134', '523', '64', '39', '432']"
4515483154,1,34,1,0,8,8,1,1,0,0,7.2,19878,66,803,2597,21.5,1720.4,16,2,5,7,0,0,0,0,6.8,17281,53,21.6,1640.1,"['240', '21', '432', '154', '3', '24', '107', '81', '875', '4']"
4527082240,1,17,1,1,4,5,2,1,1,0,7.2,19798,72,2420,2428,27.1,1697.3,12,4,1,2,0,0,0,0,6.6,17370,48,24.7,1455.3,"['164', '42', '110', '117', '77', '21', '90', '54', '131', '412']"
4520727484,0,17,2,1,1,1,0,0,0,0,6.0,14245,23,-2976,-2255,19.2,1271.3,14,1,5,8,2,1,1,0,6.6,16500,44,23.7,1568.9,"['14', '412', '21', '104', '101', '8', '9', '114', '64', '110']"
4526939278,0,15,3,0,8,8,0,0,0,0,6.8,17583,47,-451,-1201,21.7,1648.8,13,3,8,4,0,0,0,0,7.0,18784,69,19.6,1693.9,"['64', '81', '145', '12', '58', '9', '266', '245', '429', '14']"
4525622541,0,28,5,0,6,6,0,0,0,0,7.0,17655,45,161,1546,20.8,1580.1,20,5,5,3,0,0,0,0,6.6,16109,34,19.7,1564.0,"['245', '122', '117', '427', '51', '24', '523', '20', '157', '235']"
4457799018,0,10,1,0,5,4,0,0,0,0,6.6,15820,44,-3688,-4038,18.5,1475.0,76,1,10,12,2,1,1,0,7.2,19858,60,18.9,1843.8,"['235', '20', '23', '164', '81', '107', '112', '432', '145', '98']"
4456395862,1,15,2,0,9,7,0,0,0,0,6.6,17077,35,-653,-1717,21.3,1770.9,14,1,12,15,0,0,0,0,7.0,18794,40,19.3,1836.2,"['31', '111', '429', '236', '60', '114', '245', '517', '51', '40']"
4527033162,0,13,3,0,6,7,0,0,0,0,6.8,17027,46,-2327,-2250,18.1,1582.7,17,2,9,5,2,1,1,0,7.4,19277,60,25.1,1815.4,"['350', '107', '81', '875', '103', '58', '121', '412', '110', '134']"
4437860358,0,26,5,1,10,23,0,0,0,0,6.8,17024,38,1875,-622,20.6,1748.2,17,4,6,6,1,1,0,0,6.8,17646,60,17.9,1560.7,"['60', '53', '81', '266', '142', '111', '240', '235', '421', '131']"
4510113331,0,39,5,0,4,5,0,0,0,0,7.0,17766,61,312,33,20.2,1545.0,45,5,3,8,2,1,1,0,7.2,17733,52,24.3,1513.8,"['523', '13', '432', '516', '421', '121', '98', '412', '112', '21']"
4456971409,0,15,2,1,7,5,1,1,0,0,6.8,17209,30,989,-477,20.8,1572.8,14,0,3,2,0,0,0,0,6.6,17686,62,20.8,1473.9,"['86', '16', '7', '164', '22', '55', '41', '18', '117', '30']"
4498748724,1,35,2,1,5,7,1,0,1,0,6.6,16904,44,414,-1224,20.2,1558.8,40,3,3,2,1,1,0,0,7.0,18128,68,20.7,1517.4,"['76', '8', '14', '350', '18', '429', '122', '432', '30', '62']"
4524065745,1,21,4,0,10,16,1,1,0,0,7.0,18145,76,416,1133,21.7,1867.6,20,1,12,14,0,0,0,0,6.6,17012,31,21.1,1826.0,"['497', '30', '157', '81', '23', '134', '875', '240', '79', '517']"
4417883002,0,34,1,0,4,6,0,0,0,0,6.8,17626,68,-869,-814,18.5,1582.9,17,1,6,2,1,1,0,0,6.8,18440,56,23.1,1669.8,"['131', '875', '81', '432', '78', '24', '48', '74', '80', '37']"
4506933329,1,15,1,0,4,2,1,1,0,0,7.2,18245,44,-1031,122,22.8,1534.0,13,4,6,7,0,0,0,0,7.0,18123,51,22.8,1637.1,"['8', '40', '78', '59', '145', '82', '44', '50', '126', '517']"
4519376490,0,14,0,1,7,7,1,0,1,0,7.2,18192,52,-389,226,20.7,1714.0,15,2,8,9,1,1,0,0,7.0,17966,48,20.8,1752.9,"['80', '54', '117', '96', '13', '516', '62', '238', '15', '350']"
4526390951,0,12,1,0,2,2,0,0,0,0,6.8,17633,71,-3513,-1630,20.0,1460.6,14,0,9,6,1,1,0,0,7.4,19263,60,22.1,1811.9,"['81', '555', '61', '30', '24', '119', '40', '154', '23', '127']"
4489894297,1,20,5,0,6,4,1,0,1,0,7.2,20077,64,2605,2260,25.7,1752.8,16,4,2,3,1,1,0,0,6.8,17817,51,25.4,1492.3,"['266', '79', '90', '202', '245', '114', '21', '64', '115', '412']"
4497671680,0,82,3,1,5,7,0,0,0,0,6.6,17246,44,408,165,19.3,1603.5,15,2,4,6,1,1,0,0,6.8,17081,56,22.4,1562.7,"['145', '10', '45', '143', '64', '79', '86', '13', '21', '37']"
4499525448,0,13,3,0,3,5,1,1,0,0,6.8,17148,56,-4140,-2177,19.3,1455.9,104,3,9,8,0,0,0,0,7.4,19325,42,23.6,1869.9,"['102', '21', '91', '112', '40', '143', '117', '60', '266', '236']"
4519807061,1,18,3,0,12,16,1,1,0,0,7.4,19180,48,5020,3785,24.6,1972.6,13,2,4,6,0,0,0,0,6.4,15395,48,19.2,1470.6,"['39', '64', '7', '81', '99', '154', '523', '238', '875', '131']"
4526594871,1,38,4,0,5,5,0,0,0,0,7.2,18959,56,616,1673,23.0,1650.8,14,2,4,6,0,0,0,0,6.8,17286,48,23.8,1589.2,"['432', '54', '104', '81', '157', '44', '119', '79', '74', '134']"
4505122795,0,14,3,0,1,1,0,0,0,0,6.4,16037,52,-2744,-1330,22.1,1400.1,20,3,5,11,1,1,0,0,7.0,17367,44,24.4,1674.5,"['119', '38', '44', '421', '58', '60', '412', '21', '56', '134']"
4506324067,1,19,5,0,4,8,1,1,0,0,7.0,17837,51,-249,-1163,22.4,1565.0,15,2,3,3,1,0,1,0,7.2,19000,58,25.4,1589.9,"['235', '7', '24', '245', '115', '54', '523', '43', '79', '39']"
4527210853,0,15,1,1,6,4,0,0,0,0,7.0,18493,64,-29,-997,22.7,1666.3,11,2,5,4,1,1,0,0,7.4,19490,76,22.5,1669.2,"['39', '8', '89', '30', '110', '56', '145', '111', '13', '82']"
4486520653,1,11,1,1,7,5,0,0,0,0,6.8,17766,44,1475,-95,24.1,1705.2,36,2,4,5,1,1,0,0,6.6,17861,60,20.6,1557.7,"['53', '60', '13', '236', '24', '21', '2', '57', '432', '101']"
4486259038,0,30,5,1,7,12,0,0,0,0,6.4,16365,40,-2055,-2649,20.9,1624.2,21,6,9,12,0,0,0,0,7.2,19014,56,20.2,1829.7,"['122', '7', '236', '76', '412', '523', '235', '246', '131', '60']"
4460106105,0,15,3,0,4,2,0,0,0,0,6.4,16571,44,-1806,-1419,21.1,1500.9,21,4,6,7,2,1,1,0,7.0,17990,59,22.0,1681.5,"['55', '81', '39', '111', '102', '78', '121', '412', '3', '429']"
4505558146,0,43,3,0,4,8,0,0,0,0,6.6,17446,54,-2237,-885,20.9,1546.2,14,7,7,12,1,1,0,0,6.8,18331,46,25.6,1769.9,"['64', '81', '432', '101', '266', '412', '523', '104', '68', '80']"
4488272023,1,40,4,0,7,6,0,0,0,0,7.2,19381,57,1992,3174,22.2,1697.2,16,6,4,6,1,1,0,0,6.4,16207,36,22.1,1498.0,"['39', '56', '69', '432', '235', '115', '59', '523', '111', '24']"
4511153388,1,13,2,0,4,2,0,0,0,0,7.2,19366,60,1973,1236,26.8,1700.5,15,3,2,0,1,1,0,0,6.8,18130,72,24.1,1503.2,"['24', '51', '11', '161', '497', '40', '236', '104', '31', '13']"
4456461566,1,16,1,1,4,4,0,0,0,0,6.8,17682,48,463,-8,22.5,1584.5,20,1,5,5,0,0,0,0,7.0,17690,42,21.4,1538.2,"['516', '412', '238', '28', '145', '163', '142', '24', '21', '111']"
4467814898,0,14,1,0,2,1,0,0,0,0,6.4,16395,36,-4004,-3300,20.9,1404.8,14,5,9,9,2,1,1,0,7.2,19695,56,23.7,1805.2,"['350', '41', '421', '134', '80', '412', '236', '13', '58', '107']"
4494040158,1,16,1,1,6,10,1,1,0,0,6.4,15544,60,-3077,-3160,15.3,1538.8,14,1,8,5,1,0,1,1,7.0,18704,59,21.4,1846.5,"['57', '157', '62', '350', '102', '61', '111', '145', '36', '23']"
4492179998,0,15,2,0,4,3,1,1,0,0,6.6,17798,67,-2542,-388,17.6,1462.2,15,3,7,10,0,0,0,0,7.0,18186,48,23.8,1716.4,"['2', '497', '145', '154', '38', '498', '80', '114', '120', '412']"
4485773420,1,38,3,0,4,4,1,1,0,0,6.8,17545,48,-700,906,19.9,1518.4,16,0,5,5,1,0,1,0,6.6,16639,38,21.5,1588.4,"['21', '432', '58', '60', '134', '59', '39', '81', '350', '238']"
4493766811,0,86,0,0,10,8,0,0,0,0,7.0,18633,41,-740,396,19.5,1760.7,12,2,12,11,1,1,0,0,7.0,18237,40,21.4,1834.7,"['143', '64', '517', '48', '21', '875', '80', '60', '114', '115']"
4408530058,0,19,2,0,6,7,0,0,0,0,6.8,17586,50,-3222,-1976,17.9,1525.8,15,4,10,11,1,1,0,0,7.2,19562,56,24.0,1848.0,"['121', '82', '246', '523', '50', '53', '64', '429', '31', '112']"
4478937217,1,43,4,1,13,24,1,1,0,0,7.0,17978,32,6876,6535,20.7,1966.9,15,0,4,8,0,0,0,0,5.2,11443,8,14.9,1279.3,"['69', '59', '235', '4', '98', '21', '68', '154', '40', '164']"
4526100030,1,12,3,1,7,8,2,1,1,0,7.4,19417,48,2871,1581,25.1,1786.5,13,0,4,4,0,0,0,0,7.2,17836,51,21.5,1499.4,"['57', '55', '2', '267', '236', '516', '28', '429', '412', '518']"
4526707938,0,87,1,0,9,8,1,0,1,1,7.0,17896,30,2422,1048,21.9,1920.6,14,3,9,15,1,1,0,0,6.6,16848,39,18.1,1678.4,"['268', '19', '92', '63', '110', '267', '62', '101', '134', '875']"
4504180691,1,12,4,1,7,8,1,1,0,0,7.2,19266,60,3299,1803,25.2,1806.8,17,0,3,3,1,0,1,0,6.8,17463,59,20.1,1476.9,"['412', '21', '69', '41', '245', '145', '238', '40', '104', '24']"
4464495832,1,203,2,1,6,12,1,1,0,0,7.0,18389,48,751,615,23.5,1739.7,11,2,7,11,0,0,0,0,6.8,17774,48,21.0,1664.6,"['142', '19', '43', '81', '104', '267', '245', '429', '122', '25']"
4469530341,0,13,3,0,6,3,0,0,0,0,7.2,18813,52,-866,259,22.1,1593.3,18,2,6,3,1,1,0,0,7.2,18554,52,24.9,1679.9,"['39', '111', '113', '55', '145', '62', '60', '69', '74', '81']"
4524698989,0,17,2,1,5,4,1,1,0,0,6.8,17498,25,-164,94,23.9,1555.2,15,2,5,6,1,0,1,0,7.0,17404,62,20.3,1571.6,"['134', '5', '41', '61', '412', '74', '117', '523', '62', '107']"
4494911672,0,17,4,0,4,3,1,1,0,0,7.2,18462,72,93,1943,24.0,1667.5,18,4,5,7,0,0,0,0,6.6,16519,46,20.9,1658.2,"['517', '121', '412', '134', '39', '4', '875', '64', '145', '12']"
4437927077,0,198,1,1,6,6,0,0,0,0,7.0,18342,55,-991,-844,23.1,1658.5,12,1,9,7,0,0,0,0,7.4,19186,40,22.3,1757.6,"['81', '28', '246', '432', '19', '89', '429', '131', '57', '121']"
4514140656,1,21,1,1,12,15,1,1,0,0,7.0,17762,37,2524,1040,21.3,1866.5,12,4,6,7,1,0,1,0,6.6,16722,43,20.2,1614.1,"['164', '154', '43', '50', '81', '245', '44', '145', '63', '157']"
4526313173,1,11,3,1,9,10,1,1,0,0,6.8,17779,56,2875,1386,22.3,1755.5,14,3,4,4,0,0,0,0,6.4,16393,44,19.6,1468.0,"['58', '2', '497', '13', '21', '56', '7', '145', '516', '26']"
4518035453,0,9,1,0,5,5,0,0,0,0,6.8,17493,48,-1590,-1375,21.5,1594.2,40,3,9,13,1,1,0,0,7.0,18868,70,22.1,1753.2,"['875', '21', '91', '245', '497', '61', '150', '432', '30', '15']"
4509363345,0,40,2,1,6,9,0,0,0,0,6.8,17924,40,-2100,-925,20.4,1618.5,14,20,8,12,2,1,1,1,7.0,18849,40,19.9,1828.5,"['13', '21', '40', '420', '62', '235', '875', '38', '14', '20']"
4518030452,0,11,2,1,7,11,0,0,0,0,6.4,16497,42,-1642,-4442,21.3,1744.4,11,1,11,16,1,1,0,0,7.6,20939,71,22.3,1908.6,"['240', '4', '81', '60', '350', '266', '145', '111', '238', '30']"
4476285822,0,15,4,0,4,7,1,1,0,0,6.8,18216,57,-499,260,22.0,1547.1,16,1,4,4,0,0,0,0,7.0,17956,44,25.2,1597.0,"['161', '40', '133', '79', '523', '875', '429', '516', '59', '131']"
4466552109,0,26,1,1,3,3,1,1,0,0,6.8,17227,47,-1591,-1829,22.5,1504.3,15,2,5,4,1,0,1,0,7.4,19056,52,23.6,1663.4,"['40', '64', '112', '142', '39', '246', '21', '59', '8', '25']"
4463212406,1,91,3,0,7,5,1,1,0,0,7.2,18793,56,-158,-688,21.7,1642.4,14,5,5,2,0,0,0,0,7.2,19481,77,24.3,1658.2,"['432', '21', '161', '83', '39', '429', '523', '30', '412', '238']"
4479318487,1,14,4,0,6,6,0,0,0,0,6.8,17186,60,1195,538,15.8,1606.1,37,6,3,1,1,1,0,0,6.6,16648,56,21.0,1486.6,"['875', '18', '350', '55', '421', '20', '432', '81', '134', '58']"
4484030443,0,13,0,0,5,3,0,0,0,0,6.4,16295,40,-4644,-3580,19.8,1491.0,13,2,13,13,0,0,0,0,7.4,19875,46,24.7,1955.4,"['62', '110', '64', '68', '412', '875', '112', '245', '111', '21']"
4459790893,0,8,1,0,5,8,0,0,0,0,6.4,16197,28,-4099,-4129,19.3,1512.7,10,0,11,11,0,0,0,0,7.4,20326,52,22.5,1922.6,"['201', '121', '236', '516', '10', '245', '51', '8', '99', '875']"
4506198990,0,14,0,0,0,0,0,0,0,0,6.6,15784,50,-4944,-3928,17.3,1268.2,13,2,8,4,1,1,0,0,7.4,19712,60,23.3,1762.6,"['8', '245', '164', '117', '67', '92', '350', '121', '105', '21']"
4471977008,1,15,4,0,5,3,1,1,0,0,7.4,19831,64,96,2988,23.1,1629.8,17,2,6,8,0,0,0,0,6.6,16843,44,20.1,1620.2,"['875', '84', '254', '44', '114', '40', '67', '80', '58', '39']"
4467720133,1,15,8,1,10,10,2,1,1,0,7.4,19037,60,4107,1820,21.5,1881.8,18,3,4,2,0,0,0,0,6.8,17217,49,20.9,1471.1,"['60', '114', '63', '91', '134', '523', '39', '555', '28', '3']"
4472854192,1,18,4,1,7,7,1,1,0,0,7.4,18574,68,1823,1574,19.9,1722.1,16,2,4,3,0,0,0,0,6.6,17000,60,20.8,1539.8,"['157', '81', '164', '350', '28', '7', '121', '235', '412', '92']"
4519990304,1,16,3,1,7,9,2,1,1,0,7.0,18898,46,2332,637,23.7,1789.7,16,2,4,4,0,0,0,0,7.0,18261,68,19.0,1556.5,"['134', '82', '203', '119', '40', '238', '875', '350', '145', '30']"
4524114538,1,43,5,0,4,11,0,0,0,0,6.2,15612,48,-2710,-2319,19.4,1465.7,14,2,7,9,1,1,0,0,7.0,17931,60,22.7,1736.7,"['82', '202', '120', '517', '432', '58', '57', '111', '131', '429']"
4498851074,0,14,0,1,8,5,0,0,0,0,6.8,17997,32,260,-108,23.1,1723.2,15,3,8,7,0,0,0,0,7.0,18105,50,20.5,1697.2,"['9', '58', '101', '523', '60', '157', '245', '62', '235', '223']"
4505063876,1,16,2,0,2,3,0,0,0,0,7.2,19605,80,909,2001,25.5,1583.0,12,1,2,3,0,0,0,0,7.0,17604,63,21.9,1492.1,"['555', '24', '28', '81', '34', '412', '9', '875', '145', '7']"
4507908715,0,16,3,0,3,2,0,0,0,0,6.4,16189,53,-1984,-2084,21.4,1499.2,19,4,5,8,1,1,0,0,6.8,18273,56,24.6,1697.6,"['21', '517', '38', '421', '89', '25', '81', '111', '107', '86']"
4521648781,1,20,3,1,10,11,0,0,0,0,7.2,18915,39,1259,-60,23.3,1900.0,17,5,6,7,0,0,0,0,7.0,18975,44,26.4,1774.1,"['555', '161', '145', '245', '14', '134', '164', '81', '111', '64']"
4491789559,0,17,3,1,5,5,0,0,0,0,6.8,17429,50,-1522,-1611,20.3,1572.3,19,4,7,4,1,1,0,0,7.0,19040,56,24.1,1724.5,"['86', '412', '421', '145', '7', '114', '523', '555', '64', '68']"
4454570782,0,12,3,1,4,6,0,0,0,0,6.8,16985,54,-2190,-3375,21.3,1542.8,15,2,8,7,2,1,1,0,7.6,20360,67,21.8,1761.8,"['64', '111', '117', '51', '266', '875', '236', '8', '2', '43']"
4504999462,0,15,4,0,4,5,1,1,0,0,6.6,16682,47,-1208,-1061,20.4,1459.2,17,3,4,3,0,0,0,0,6.8,17743,60,20.5,1580.0,"['245', '126', '145', '79', '555', '266', '43', '235', '13', '64']"
4508098561,0,14,3,1,4,5,0,0,0,0,6.8,17057,53,-2952,-2963,20.2,1561.3,16,2,11,8,1,1,0,0,7.4,20020,63,22.1,1856.5,"['13', '59', '163', '110', '154', '21', '30', '518', '106', '268']"
4494693050,0,78,2,1,7,11,1,1,0,0,6.8,18255,51,749,570,21.7,1684.4,15,2,5,8,0,0,0,0,7.0,17685,44,23.3,1609.5,"['112', '81', '107', '143', '58', '875', '134', '11', '67', '117']"
4527243776,1,17,6,1,7,11,1,1,0,0,7.2,19221,52,3324,1398,24.2,1770.9,29,4,1,0,1,0,1,0,6.6,17823,68,22.7,1438.5,"['92', '117', '35', '134', '119', '114', '131', '235', '21', '76']"
4452033938,0,16,3,0,3,3,1,0,1,0,6.8,18170,52,147,1258,21.2,1502.8,17,5,2,5,1,1,0,0,6.8,16912,52,23.1,1488.1,"['121', '8', '60', '223', '235', '421', '122', '145', '412', '18']"
4472833324,1,13,3,1,6,5,0,0,0,0,6.8,17056,43,580,-54,21.9,1639.9,14,1,7,7,0,0,0,0,6.6,17110,43,18.9,1581.9,"['240', '267', '236', '8', '79', '22', '62', '245', '54', '161']"
4471979738,0,17,1,1,12,10,1,1,0,0,7.0,18774,58,1330,854,20.6,1907.9,16,1,8,7,0,0,0,0,7.0,17920,48,21.2,1774.9,"['429', '164', '412', '20', '55', '62', '57', '518', '11', '134']"
4473156943,1,14,0,0,6,7,0,0,0,0,7.0,18227,62,-2167,-1158,20.2,1580.9,32,2,9,6,0,0,0,0,7.2,19385,53,24.3,1797.6,"['238', '25', '412', '15', '8', '157', '432', '79', '39', '523']"
4523427985,0,14,4,1,5,4,1,1,0,0,7.2,18596,56,1470,498,26.1,1675.5,13,4,5,3,0,0,0,0,7.0,18098,46,21.7,1528.5,"['245', '875', '497', '498', '203', '8', '53', '55', '421', '110']"
4525572602,0,13,2,0,3,3,0,0,0,0,6.8,17669,69,-635,202,20.3,1504.3,16,1,4,3,1,1,0,0,6.8,17467,40,24.2,1567.8,"['104', '26', '38', '51', '27', '114', '64', '111', '523', '8']"
4483653964,1,71,1,0,6,7,1,1,0,0,6.8,17641,60,-1467,-1504,22.2,1683.2,15,1,10,12,0,0,0,0,7.4,19145,64,21.0,1829.9,"['64', '145', '143', '245', '58', '2', '412', '429', '131', '164']"
4452899588,1,13,3,1,9,8,1,1,0,0,7.2,19527,46,3391,2897,21.0,1758.0,14,2,2,1,0,0,0,0,6.6,16630,64,19.5,1418.9,"['40', '421', '61', '21', '240', '164', '7', '104', '96', '267']"
4525377275,1,20,0,1,5,5,0,0,0,0,6.6,16291,43,-2980,-2882,19.3,1545.3,16,7,11,15,0,0,0,0,7.2,19173,45,23.3,1843.3,"['131', '157', '59', '29', '58', '110', '38', '12', '421', '429']"
4527387593,0,12,3,1,3,3,0,0,0,0,7.0,18217,48,-397,-163,26.1,1586.9,15,2,5,5,1,1,0,0,7.0,18380,54,22.7,1626.6,"['145', '122', '62', '53', '8', '245', '55', '875', '350', '81']"
4526773374,1,58,3,0,5,9,0,0,0,0,7.2,18903,49,1528,1785,22.0,1591.7,15,3,2,4,1,1,0,0,6.8,17118,64,19.9,1438.9,"['35', '157', '110', '161', '98', '266', '115', '154', '40', '55']"
4461218405,1,16,2,1,11,9,1,1,0,0,7.6,20290,50,4871,2019,25.9,1961.2,14,3,4,1,0,0,0,0,7.0,18271,53,21.0,1474.1,"['39', '412', '64', '498', '4', '22', '10', '421', '497', '101']"
4481181249,0,19,0,0,1,0,0,0,0,0,6.0,13642,41,-7527,-4309,15.2,1251.9,24,3,14,14,0,0,0,0,7.2,17951,43,22.0,2004.6,"['518', '235', '14', '91', '245', '157', '79', '81', '122', '43']"
4526454387,0,14,4,0,5,7,1,1,0,0,7.2,19425,68,131,735,22.1,1622.7,17,3,6,8,0,0,0,0,7.0,18690,44,20.6,1609.6,"['223', '110', '240', '58', '102', '8', '164', '120', '111', '21']"
4475315521,0,13,6,1,6,7,0,0,0,0,6.2,15389,56,-2889,-3905,19.0,1529.1,17,2,9,10,1,1,0,0,7.2,19294,51,22.8,1818.0,"['523', '517', '412', '23', '59', '111', '48', '7', '145', '107']"
4525998328,0,18,1,0,3,2,0,0,0,0,6.8,16949,47,-2402,-1269,20.9,1444.2,17,5,5,7,2,1,1,0,7.0,18218,60,24.0,1684.4,"['145', '40', '875', '24', '62', '58', '48', '13', '111', '22']"
4522209183,1,13,0,0,12,12,0,0,0,0,7.0,18902,36,1686,886,20.1,1896.8,17,1,8,8,0,0,0,0,7.0,18016,64,18.6,1728.2,"['50', '122', '91', '113', '429', '26', '14', '40', '523', '141']"
4525533039,1,17,4,1,5,4,2,1,1,0,6.8,18182,60,1408,1663,23.9,1618.7,23,3,3,3,0,0,0,0,6.6,16519,60,20.4,1477.9,"['99', '24', '77', '412', '18', '120', '164', '134', '44', '429']"
4465150081,1,18,2,1,10,10,1,1,0,0,7.0,17871,62,-1293,-713,19.0,1806.2,13,2,10,10,0,0,0,0,7.2,18584,50,24.7,1935.5,"['107', '117', '81', '133', '101', '555', '875', '21', '91', '64']"
4451694219,0,24,0,0,1,0,0,0,0,0,7.2,18421,72,-1424,-2416,23.0,1482.4,14,2,5,3,1,1,0,0,7.6,20837,68,22.8,1624.8,"['267', '76', '115', '91', '875', '350', '107', '555', '43', '134']"
4497078527,0,12,3,1,3,2,0,0,0,0,7.0,18046,64,-2336,-1282,21.7,1519.5,17,0,7,8,1,1,0,0,7.4,19328,60,24.7,1753.1,"['81', '38', '92', '555', '9', '268', '523', '24', '421', '497']"
4489369709,0,17,4,1,7,6,0,0,0,0,7.0,18265,56,265,-267,20.2,1645.7,16,4,6,4,1,1,0,0,7.0,18532,63,23.4,1619.2,"['105', '157', '89', '30', '18', '154', '21', '24', '92', '555']"
4499238278,1,30,3,1,5,6,1,0,1,1,7.0,19181,60,3006,1814,23.8,1831.7,37,2,5,5,1,1,0,0,6.8,17367,48,20.8,1531.1,"['114', '76', '429', '58', '43', '145', '64', '8', '432', '150']"
4525639504,1,13,3,1,7,6,1,1,0,0,7.4,19461,55,1110,1898,21.8,1631.9,16,3,5,4,0,0,0,0,6.8,17563,44,19.8,1520.9,"['104', '84', '40', '81', '54', '43', '145', '238', '517', '516']"
4523531334,1,14,2,1,11,18,0,0,0,0,7.2,18899,58,2711,1931,23.3,1927.5,16,2,8,15,1,1,0,0,6.8,16968,48,18.3,1656.4,"['39', '131', '89', '119', '203', '54', '517', '2', '110', '37']"
4492137398,1,16,3,1,6,6,1,1,0,0,6.8,17533,46,2086,360,21.9,1660.5,17,5,2,1,1,0,1,0,6.6,17173,44,21.0,1451.9,"['62', '107', '4', '50', '350', '103', '106', '21', '235', '58']"
